"Date","Price","Open","High","Low","Vol.","Change %"
"03/19/2021","3.889","3.874","3.932","3.855","41.43K","-1.23%"
"03/18/2021","3.937","3.961","4.005","3.884","40.62K","0.12%"
"03/17/2021","3.932","4.010","4.010","3.913","89.18K","-1.81%"
"03/16/2021","4.005","4.019","4.039","4.000","36.46K","-0.12%"
"03/15/2021","4.010","3.903","4.048","3.898","254.44K","3.50%"
"03/12/2021","3.874","3.864","3.879","3.806","162.34K","0.50%"
"03/11/2021","3.855","3.947","3.947","3.845","118.49K","-0.50%"
"03/10/2021","3.874","4.136","4.136","3.840","338.14K","-4.99%"
"03/09/2021","4.077","3.971","4.077","3.860","134.02K","3.95%"
"03/08/2021","3.923","3.971","3.971","3.797","137.79K","5.88%"
"03/05/2021","3.705","3.913","3.956","3.646","282.23K","-6.25%"
"03/04/2021","3.952","4.010","4.097","3.937","100.89K","0.25%"
"03/03/2021","3.942","4.010","4.077","3.908","543.63K","-1.33%"
"03/02/2021","3.995","4.111","4.111","3.976","82.28K","-1.43%"
"03/01/2021","4.053","4.077","4.107","3.961","190.05K","1.09%"
"02/26/2021","4.010","3.971","4.077","3.884","138.68K","-0.84%"
"02/25/2021","4.044","4.213","4.213","3.932","163.26K","-2.34%"
"02/24/2021","4.140","4.116","4.184","3.961","263.55K","0.59%"
"02/23/2021","4.116","3.826","4.131","3.787","538.12K","8.14%"
"02/22/2021","3.806","3.671","3.811","3.375","149.43K","5.36%"
"02/19/2021","3.613","3.584","3.739","3.584","76.88K","1.22%"
"02/18/2021","3.569","3.709","3.709","3.535","70.97K","-4.16%"
"02/17/2021","3.724","3.719","3.835","3.632","159.03K","3.64%"
"02/16/2021","3.593","3.516","3.777","3.443","276.55K","5.40%"
"02/15/2021","3.409","3.390","3.487","3.375","140.32K","1.59%"
"02/12/2021","3.356","3.303","3.356","3.259","27.95K","0.58%"
"02/11/2021","3.337","3.390","3.390","3.303","37.32K","0.15%"
"02/10/2021","3.332","3.458","3.458","3.327","32.62K","-2.69%"
"02/09/2021","3.424","3.467","3.467","3.380","84.05K","0.43%"
"02/08/2021","3.409","3.366","3.477","3.303","93.95K","3.23%"
"02/05/2021","3.303","3.201","3.322","3.201","100.01K","0.59%"
"02/04/2021","3.283","3.288","3.288","3.240","31.44K","3.04%"
"02/03/2021","3.186","3.293","3.303","3.172","51.54K","-1.79%"
"02/02/2021","3.245","3.061","3.249","3.046","100.88K","6.52%"
"02/01/2021","3.046","3.148","3.148","3.002","103.18K","-0.63%"
"01/29/2021","3.065","3.109","3.196","3.061","156.22K","0.16%"
"01/28/2021","3.061","3.002","3.259","2.983","201.74K","-0.63%"
"01/27/2021","3.080","3.264","3.274","3.056","73.03K","-2.45%"
"01/26/2021","3.157","3.022","3.259","3.022","55.68K","0.93%"
"01/25/2021","3.128","3.148","3.254","3.061","154.90K","-1.97%"
"01/22/2021","3.191","3.312","3.312","3.162","106.16K","-4.77%"
"01/21/2021","3.351","3.400","3.477","3.332","55.20K","1.76%"
"01/20/2021","3.293","3.322","3.409","3.293","98.01K","-0.87%"
"01/19/2021","3.322","3.264","3.337","3.259","31.04K","1.18%"
"01/18/2021","3.283","3.264","3.327","3.254","40.58K","-1.31%"
"01/15/2021","3.327","3.303","3.341","3.254","53.90K","0.73%"
"01/14/2021","3.303","3.385","3.385","3.303","45.83K","-1.16%"
"01/13/2021","3.341","3.283","3.351","3.264","39.95K","0.73%"
"01/12/2021","3.317","3.385","3.433","3.264","183.93K","1.03%"
"01/11/2021","3.283","3.269","3.370","3.264","54.51K","-2.45%"
"01/08/2021","3.366","3.346","3.429","3.312","27.22K","0.43%"
"01/07/2021","3.351","3.380","3.429","3.308","40.98K","-1.14%"
"01/06/2021","3.390","3.283","3.438","3.283","59.38K","3.40%"
"01/05/2021","3.278","3.278","3.366","3.274","31.46K","0.59%"
"01/04/2021","3.259","3.293","3.433","3.240","131.37K","-2.18%"
"12/31/2020","3.332","3.438","3.438","3.264","35.57K","-1.15%"
"12/30/2020","3.370","3.303","3.458","3.225","76.25K","1.90%"
"12/29/2020","3.308","3.414","3.584","3.308","102.09K","-4.07%"
"12/28/2020","3.448","3.545","3.545","3.443","80.70K","1.14%"
"12/24/2020","3.409","3.448","3.525","3.390","27.82K","0.86%"
"12/23/2020","3.380","3.448","3.453","3.361","702.44K","2.05%"
"12/22/2020","3.312","3.308","3.501","3.308","92.07K","-0.29%"
"12/21/2020","3.322","3.298","3.467","3.196","227.99K","-7.05%"
"12/18/2020","3.574","3.554","3.676","3.521","76.18K","-0.14%"
"12/17/2020","3.579","3.584","3.661","3.545","48.98K","-0.94%"
"12/16/2020","3.613","3.734","3.734","3.574","71.97K","0.40%"
"12/15/2020","3.598","3.613","3.627","3.521","61.32K","2.91%"
"12/14/2020","3.496","3.525","3.753","3.438","90.61K","-0.28%"
"12/11/2020","3.506","3.506","3.603","3.429","293.36K","-3.21%"
"12/10/2020","3.622","3.748","3.763","3.603","47.80K","-1.06%"
"12/09/2020","3.661","3.758","3.777","3.661","104.59K","-0.40%"
"12/08/2020","3.676","3.617","3.758","3.617","88.82K","0.80%"
"12/07/2020","3.646","3.632","3.695","3.617","65.99K","-1.44%"
"12/04/2020","3.700","3.777","3.821","3.627","89.12K","-1.04%"
"12/03/2020","3.739","3.758","3.758","3.613","89.74K","1.71%"
"12/02/2020","3.676","3.739","3.821","3.525","680.84K","-3.31%"
"12/01/2020","3.801","3.685","3.821","3.685","152.92K","3.29%"
"11/30/2020","3.680","3.748","3.903","3.680","203.12K","-5.35%"
"11/27/2020","3.889","3.617","3.889","3.617","146.83K","4.69%"
"11/26/2020","3.714","3.816","3.831","3.622","214.76K","-2.66%"
"11/25/2020","3.816","3.739","3.874","3.535","264.80K","2.87%"
"11/24/2020","3.709","3.429","3.709","3.414","318.62K","10.37%"
"11/23/2020","3.361","3.370","3.467","3.317","317.96K","2.66%"
"11/20/2020","3.274","3.525","3.525","3.274","254.87K","-7.27%"
"11/19/2020","3.530","3.656","3.656","3.395","172.05K","-1.49%"
"11/18/2020","3.584","3.375","3.584","3.249","316.79K","9.96%"
"11/17/2020","3.259","3.269","3.400","3.167","250.61K","0.15%"
"11/16/2020","3.254","2.886","3.458","2.828","585.94K","16.06%"
"11/13/2020","2.804","2.877","2.983","2.683","236.18K","-2.53%"
"11/12/2020","2.877","3.007","3.031","2.765","227.19K","-3.57%"
"11/11/2020","2.983","2.562","3.090","2.518","755.52K","18.46%"
"11/10/2020","2.518","2.576","2.785","2.518","654.41K","-0.38%"
"11/09/2020","2.528","2.194","2.605","2.160","1.73M","17.83%"
"11/06/2020","2.145","2.169","2.218","2.145","75.33K","-1.12%"
"11/05/2020","2.169","2.068","2.228","2.068","59.59K","-0.88%"
"11/04/2020","2.189","2.150","2.208","2.150","20.90K","1.35%"
"11/03/2020","2.160","2.155","2.179","2.155","5.76K","1.59%"
"11/02/2020","2.126","2.107","2.126","2.048","14.22K","2.09%"
"10/30/2020","2.082","2.087","2.174","2.034","32.95K","-1.38%"
"10/29/2020","2.111","2.140","2.160","2.092","26.83K","-2.24%"
"10/28/2020","2.160","2.276","2.276","2.145","28.82K","-2.62%"
"10/27/2020","2.218","2.228","2.276","2.208","21.81K","-0.43%"
"10/26/2020","2.228","2.354","2.412","2.228","88.30K","-5.54%"
"10/23/2020","2.358","2.363","2.416","2.354","25.35K","1.46%"
"10/22/2020","2.324","2.218","2.363","2.218","19.61K","4.12%"
"10/21/2020","2.232","2.276","2.276","2.213","24.77K","-3.15%"
"10/20/2020","2.305","2.315","2.373","2.199","94.37K","-0.42%"
"10/19/2020","2.315","2.358","2.358","2.242","15.59K","1.70%"
"10/16/2020","2.276","2.266","2.373","2.228","20.82K","2.17%"
"10/15/2020","2.228","2.324","2.339","2.199","134.70K","-5.15%"
"10/14/2020","2.349","2.324","2.378","2.320","35.20K","-0.41%"
"10/13/2020","2.358","2.421","2.421","2.354","9.09K","-1.02%"
"10/12/2020","2.383","2.460","2.460","2.383","12.99K","-0.40%"
"10/09/2020","2.392","2.421","2.426","2.392","31.33K","0.41%"
"10/08/2020","2.383","2.412","2.450","2.339","38.71K","0.00%"
"10/07/2020","2.383","2.455","2.455","2.383","49.86K","-1.60%"
"10/06/2020","2.421","2.421","2.499","2.416","70.94K","1.21%"
"10/05/2020","2.392","2.383","2.470","2.378","18.21K","0.41%"
"10/02/2020","2.383","2.421","2.421","2.378","15.90K","-1.99%"
"10/01/2020","2.431","2.557","2.557","2.402","35.62K","-1.57%"
"09/30/2020","2.470","2.421","2.475","2.412","8.87K","-0.97%"
"09/29/2020","2.494","2.567","2.567","2.412","28.29K","0.78%"
"09/28/2020","2.475","2.465","2.489","2.446","8.46K","3.44%"
"09/25/2020","2.392","2.383","2.518","2.383","6.30K","-1.20%"
"09/24/2020","2.421","2.557","2.557","2.392","5.81K","-1.96%"
"09/23/2020","2.470","2.387","2.615","2.383","51.88K","6.25%"
"09/22/2020","2.324","2.436","2.436","2.324","43.93K","-1.64%"
"09/21/2020","2.363","2.605","2.605","2.363","72.27K","-8.61%"
"09/18/2020","2.586","2.644","2.663","2.586","27.13K","-2.38%"
"09/17/2020","2.649","2.692","2.722","2.644","21.08K","-2.67%"
"09/16/2020","2.722","2.775","2.780","2.712","15.19K","-0.35%"
"09/15/2020","2.731","2.760","2.804","2.731","119.46K","-2.76%"
"09/14/2020","2.809","2.939","2.939","2.789","19.08K","-2.19%"
"09/11/2020","2.872","2.877","2.915","2.867","24.04K","-0.84%"
"09/10/2020","2.896","2.867","2.944","2.838","32.20K","1.01%"
"09/09/2020","2.867","2.872","2.872","2.765","34.06K","1.20%"
"09/08/2020","2.833","2.843","2.843","2.775","5.60K","1.74%"
"09/07/2020","2.785","2.823","2.823","2.760","15.77K","2.50%"
"09/04/2020","2.717","2.702","2.809","2.697","51.22K","-1.92%"
"09/03/2020","2.770","2.770","2.872","2.760","32.84K","0.00%"
"09/02/2020","2.770","2.814","3.002","2.731","53.36K","-2.05%"
"09/01/2020","2.828","2.906","2.906","2.755","31.15K","-2.67%"
"08/31/2020","2.906","2.939","3.031","2.857","28.43K","-0.99%"
"08/28/2020","2.935","2.910","2.944","2.838","18.52K","2.36%"
"08/27/2020","2.867","2.785","2.954","2.746","74.07K","5.71%"
"08/26/2020","2.712","2.770","2.804","2.692","27.16K","-2.10%"
"08/25/2020","2.770","2.770","2.770","2.692","31.30K","3.25%"
"08/24/2020","2.683","2.639","2.722","2.639","6.08K","0.18%"
"08/21/2020","2.678","2.760","2.760","2.615","22.08K","1.28%"
"08/20/2020","2.644","2.702","2.809","2.625","36.95K","-2.50%"
"08/19/2020","2.712","2.712","2.712","2.644","14.18K","2.94%"
"08/18/2020","2.634","2.625","2.765","2.625","19.66K","0.18%"
"08/17/2020","2.630","2.712","2.712","2.615","5.56K","-5.89%"
"08/14/2020","2.794","2.688","2.809","2.562","42.13K","2.49%"
"08/13/2020","2.726","2.809","2.809","2.668","43.35K","-1.57%"
"08/12/2020","2.770","2.809","2.809","2.644","41.02K","0.00%"
"08/11/2020","2.770","2.542","2.828","2.542","106.22K","9.16%"
"08/10/2020","2.538","2.581","2.654","2.538","61.04K","2.54%"
"08/07/2020","2.475","2.441","2.528","2.441","27.93K","0.59%"
"08/06/2020","2.460","2.538","2.547","2.446","36.83K","-5.05%"
"08/05/2020","2.591","2.581","2.610","2.533","60.23K","6.57%"
"08/04/2020","2.431","2.475","2.479","2.363","56.82K","1.62%"
"08/03/2020","2.392","2.586","2.586","2.349","70.06K","-3.52%"
"07/31/2020","2.479","2.523","2.576","2.475","24.91K","-4.30%"
"07/30/2020","2.591","2.702","2.702","2.508","54.66K","-0.93%"
"07/29/2020","2.615","2.731","2.731","2.615","31.63K","-6.09%"
"07/28/2020","2.785","2.722","2.789","2.707","28.12K","4.55%"
"07/27/2020","2.663","2.697","2.702","2.605","85.60K","-4.35%"
"07/24/2020","2.785","2.872","2.872","2.722","48.97K","-2.54%"
"07/23/2020","2.857","2.828","2.877","2.760","20.92K","2.43%"
"07/22/2020","2.789","2.896","2.896","2.760","40.58K","-2.04%"
"07/21/2020","2.847","2.901","3.051","2.847","156.27K","-1.18%"
"07/20/2020","2.881","2.983","2.983","2.857","137.44K","-1.82%"
"07/17/2020","2.935","3.099","3.099","2.925","249.69K","-5.31%"
"07/16/2020","3.099","3.065","3.143","2.969","67.83K","2.07%"
"07/15/2020","3.036","3.017","3.070","2.959","228.95K","1.46%"
"07/14/2020","2.993","3.099","3.099","2.983","66.20K","-3.13%"
"07/13/2020","3.090","3.075","3.186","3.075","24.42K","-0.93%"
"07/10/2020","3.119","3.104","3.138","3.051","32.56K","0.47%"
"07/09/2020","3.104","3.264","3.264","3.104","45.95K","-3.61%"
"07/08/2020","3.220","3.337","3.337","3.177","52.37K","-2.49%"
"07/07/2020","3.303","3.409","3.409","3.303","24.06K","-4.08%"
"07/06/2020","3.443","3.370","3.777","3.341","93.40K","4.10%"
"07/03/2020","3.308","3.467","3.467","3.308","18.85K","-3.12%"
"07/02/2020","3.414","3.274","3.545","3.269","91.69K","6.17%"
"07/01/2020","3.216","3.177","3.254","3.177","26.19K","-0.15%"
"06/30/2020","3.220","3.312","3.341","3.128","56.31K","-2.64%"
"06/29/2020","3.308","3.332","3.414","3.216","100.40K","-0.87%"
"06/26/2020","3.337","3.327","3.516","3.245","96.17K","2.07%"
"06/25/2020","3.269","3.312","3.429","3.220","68.22K","-4.80%"
"06/24/2020","3.433","3.487","3.487","3.288","135.82K","-0.42%"
"06/23/2020","3.448","3.530","3.603","3.448","84.03K","-2.33%"
"06/22/2020","3.530","3.690","3.695","3.530","51.28K","-4.20%"
"06/19/2020","3.685","3.748","3.787","3.642","46.60K","1.06%"
"06/18/2020","3.646","3.613","3.816","3.584","101.00K","1.62%"
"06/17/2020","3.588","3.603","3.719","3.588","58.51K","-2.76%"
"06/16/2020","3.690","3.869","3.942","3.690","366.88K","-0.52%"
"06/15/2020","3.709","3.467","3.845","3.448","184.29K","7.89%"
"06/12/2020","3.438","3.322","3.554","3.225","169.40K","0.14%"
"06/11/2020","3.433","3.651","3.768","3.390","305.52K","-9.68%"
"06/10/2020","3.801","3.923","3.961","3.758","54.43K","-4.27%"
"06/09/2020","3.971","3.947","4.058","3.763","73.14K","0.00%"
"06/08/2020","3.971","3.952","4.165","3.942","173.15K","0.49%"
"06/05/2020","3.952","4.058","4.102","3.932","178.20K","0.74%"
"06/04/2020","3.923","4.000","4.015","3.903","60.15K","-3.34%"
"06/03/2020","4.058","4.087","4.116","3.893","87.51K","2.07%"
"06/02/2020","3.976","4.155","4.155","3.884","221.45K","0.86%"
"06/01/2020","3.942","3.855","4.358","3.855","186.23K","5.58%"
"05/29/2020","3.734","3.700","3.864","3.700","66.30K","-2.16%"
"05/28/2020","3.816","3.937","4.053","3.782","120.36K","-5.29%"
"05/27/2020","4.029","4.358","4.358","3.981","351.94K","-7.56%"
"05/26/2020","4.358","3.956","4.794","3.893","671.89K","15.38%"
"05/25/2020","3.777","3.196","4.140","3.186","354.37K","27.04%"
"05/22/2020","2.973","3.080","3.080","2.949","7.96K","-3.91%"
"05/21/2020","3.094","3.031","3.099","2.925","9.27K","4.75%"
"05/20/2020","2.954","3.051","3.099","2.901","15.59K","-0.33%"
"05/19/2020","2.964","3.148","3.283","2.964","26.39K","-5.85%"
"05/18/2020","3.148","3.099","3.148","2.886","33.89K","8.33%"
"05/15/2020","2.906","2.998","2.998","2.843","6.08K","-0.17%"
"05/14/2020","2.910","2.925","2.973","2.906","3.53K","-2.59%"
"05/13/2020","2.988","3.031","3.031","2.925","8.77K","1.48%"
"05/12/2020","2.944","2.954","2.954","2.935","1.73K","-1.62%"
"05/11/2020","2.993","3.051","3.051","2.935","15.92K","-2.52%"
"05/08/2020","3.070","3.109","3.138","2.969","44.43K","-2.01%"
"05/07/2020","3.133","3.099","3.138","3.099","6.36K","2.05%"
"05/06/2020","3.070","3.180","3.280","3.160","8.03K","-3.35%"
"05/05/2020","3.177","3.230","3.230","3.051","9.83K","3.47%"
"05/04/2020","3.070","3.031","3.094","3.002","10.02K","-2.31%"
"04/30/2020","3.143","3.148","3.211","3.143","8.60K","0.00%"
"04/29/2020","3.143","3.099","3.148","3.041","28.04K","4.34%"
"04/28/2020","3.012","2.935","3.172","2.935","18.96K","0.32%"
"04/27/2020","3.002","2.993","3.094","2.983","6.27K","-2.04%"
"04/24/2020","3.065","3.085","3.095","3.065","","2.58%"
"04/23/2020","2.988","3.099","3.099","2.983","2.19K","-2.06%"
"04/22/2020","3.051","3.080","3.094","2.969","11.78K","-1.41%"
"04/21/2020","3.094","3.196","3.259","2.920","19.81K","-5.19%"
"04/20/2020","3.264","3.225","3.283","3.196","12.11K","5.31%"
"04/17/2020","3.099","3.056","3.259","3.041","28.72K","4.07%"
"04/16/2020","2.978","3.153","3.254","2.877","34.48K","-3.61%"
"04/15/2020","3.090","3.370","3.429","3.090","40.80K","-8.33%"
"04/14/2020","3.370","3.458","3.458","3.370","10.27K","-0.57%"
"04/09/2020","3.390","3.467","3.467","3.390","30.62K","-2.23%"
"04/08/2020","3.467","3.467","3.467","3.390","15.45K","2.14%"
"04/07/2020","3.395","3.506","3.506","3.395","57.01K","0.14%"
"04/06/2020","3.390","3.458","3.477","3.274","71.98K","-3.31%"
"04/03/2020","3.506","3.584","3.584","3.414","6.48K","-2.16%"
"04/02/2020","3.584","3.550","3.729","3.462","20.94K","-1.07%"
"04/01/2020","3.622","3.976","4.077","3.492","81.39K","-8.78%"
"03/31/2020","3.971","3.849","3.971","3.413","29.70K","12.45%"
"03/30/2020","3.531","3.130","3.884","3.130","11.08K","-2.46%"
"03/27/2020","3.620","3.768","3.768","3.384","1.27M","8.03%"
"03/26/2020","3.351","3.148","3.378","3.022","34.53K","10.97%"
"03/25/2020","3.020","2.906","3.157","2.714","699.06K","7.52%"
"03/24/2020","2.809","2.419","2.847","2.344","81.74K","25.00%"
"03/23/2020","2.247","2.805","2.805","2.218","83.91K","-7.94%"
"03/20/2020","2.441","2.712","2.712","2.441","72.65K","-3.08%"
"03/19/2020","2.518","2.526","2.807","2.518","38.22K","-7.14%"
"03/18/2020","2.712","3.109","3.123","2.692","25.08K","-7.16%"
"03/17/2020","2.921","3.126","3.126","2.712","41.02K","7.33%"
"03/16/2020","2.722","3.002","3.196","2.663","66.84K","-16.17%"
"03/13/2020","3.246","3.872","3.872","3.216","76.08K","-1.87%"
"03/12/2020","3.308","4.262","4.262","3.308","62.69K","-22.71%"
"03/11/2020","4.281","4.744","4.744","4.281","34.04K","-4.41%"
"03/10/2020","4.478","4.571","4.841","4.478","80.82K","-3.26%"
"03/09/2020","4.630","4.697","4.794","4.488","151.08K","-4.40%"
"03/06/2020","4.843","4.723","4.891","4.723","47.01K","-0.30%"
"03/05/2020","4.857","4.800","4.935","4.800","72.94K","-0.30%"
"03/04/2020","4.872","4.823","4.969","4.823","49.82K","0.60%"
"03/03/2020","4.843","4.920","4.920","4.804","38.87K","-0.20%"
"03/02/2020","4.852","4.843","4.964","4.792","34.71K","-3.93%"
"02/28/2020","5.051","4.843","5.051","4.697","224.92K","2.25%"
"02/27/2020","4.939","5.031","5.031","4.843","94.81K","-1.45%"
"02/26/2020","5.012","4.533","5.133","4.533","306.28K","10.58%"
"02/25/2020","4.533","4.746","4.746","4.533","38.34K","-4.02%"
"02/24/2020","4.723","4.843","4.978","4.707","94.42K","-5.32%"
"02/21/2020","4.988","4.978","5.041","4.978","7.31K","0.19%"
"02/20/2020","4.978","5.007","5.056","4.978","37.77K","-0.58%"
"02/19/2020","5.007","4.978","5.051","4.978","19.53K","0.58%"
"02/18/2020","4.978","4.910","5.017","4.910","5.69K","-0.39%"
"02/17/2020","4.998","4.998","5.012","4.978","11.65K","1.18%"
"02/14/2020","4.939","4.939","5.022","4.881","81.51K","-0.78%"
"02/13/2020","4.978","5.036","5.036","4.964","625.28K","-0.29%"
"02/12/2020","4.993","4.978","5.085","4.978","273.66K","0.88%"
"02/11/2020","4.949","4.949","5.002","4.949","9.54K","0.20%"
"02/10/2020","4.939","5.104","5.104","4.852","29.79K","-2.30%"
"02/07/2020","5.056","4.978","5.114","4.978","5.05K","2.15%"
"02/06/2020","4.949","4.939","5.123","4.939","25.51K","-1.73%"
"02/05/2020","5.036","5.031","5.123","4.781","33.59K","1.96%"
"02/04/2020","4.939","4.872","5.031","4.872","7.96K","-1.54%"
"02/03/2020","5.017","4.944","5.017","4.944","84.28K","0.00%"
"01/31/2020","5.017","5.085","5.085","4.939","43.01K","0.58%"
"01/30/2020","4.988","5.114","5.114","4.988","14.23K","-1.62%"
"01/29/2020","5.070","4.988","5.080","4.988","4.14K","0.29%"
"01/28/2020","5.056","5.007","5.056","5.007","9.27K","0.38%"
"01/27/2020","5.036","5.104","5.114","5.017","52.53K","-1.89%"
"01/24/2020","5.133","5.153","5.153","5.002","226.19K","0.66%"
"01/23/2020","5.099","5.109","5.109","4.998","26.19K","0.86%"
"01/22/2020","5.056","5.046","5.133","5.046","93.05K","-0.48%"
"01/21/2020","5.080","5.036","5.148","4.969","54.32K","1.84%"
"01/20/2020","4.988","5.036","5.056","4.939","17.84K","-0.39%"
"01/17/2020","5.007","5.114","5.114","4.988","9.11K","0.29%"
"01/16/2020","4.993","4.944","5.022","4.944","44.97K","-1.25%"
"01/15/2020","5.056","5.090","5.090","5.051","27.37K","-0.67%"
"01/14/2020","5.090","4.978","5.143","4.862","42.88K","-0.76%"
"01/13/2020","5.128","4.949","5.167","4.930","100.05K","3.82%"
"01/10/2020","4.939","4.674","4.939","4.672","111.43K","2.74%"
"01/09/2020","4.808","4.647","4.843","4.544","55.11K","5.21%"
"01/08/2020","4.570","4.554","4.581","4.533","69.29K","0.34%"
"01/07/2020","4.554","4.639","4.688","4.554","17.02K","-1.43%"
"01/06/2020","4.620","4.552","4.628","4.552","20.38K","1.49%"
"01/03/2020","4.552","4.600","4.610","4.552","29.80K","0.00%"
"01/02/2020","4.552","4.620","4.620","4.550","13.34K","0.21%"
"12/31/2019","4.542","4.513","4.552","4.513","31.36K","0.21%"
"12/30/2019","4.533","4.482","4.550","4.482","20.98K","0.65%"
"12/27/2019","4.504","4.496","4.579","4.446","34.90K","-2.76%"
"12/24/2019","4.631","4.523","4.631","4.523","3.98K","0.55%"
"12/23/2019","4.606","4.523","4.630","4.459","26.83K","1.84%"
"12/20/2019","4.523","4.562","4.589","4.509","43.92K","-0.30%"
"12/19/2019","4.537","4.498","4.550","4.498","40.65K","0.52%"
"12/18/2019","4.513","4.446","4.540","4.446","50.15K","1.30%"
"12/17/2019","4.455","4.347","4.455","4.347","19.83K","1.10%"
"12/16/2019","4.407","4.387","4.455","4.306","44.62K","0.44%"
"12/13/2019","4.387","4.353","4.387","4.293","13.35K","1.30%"
"12/12/2019","4.331","4.265","4.354","4.265","20.01K","0.49%"
"12/11/2019","4.310","4.262","4.310","4.262","4.91K","0.00%"
"12/10/2019","4.310","4.310","4.310","4.262","24.92K","-0.49%"
"12/09/2019","4.331","4.236","4.331","4.234","4.88K","0.04%"
"12/06/2019","4.329","4.236","4.329","4.236","10.26K","0.22%"
"12/05/2019","4.320","4.296","4.320","4.242","33.03K","0.68%"
"12/04/2019","4.291","4.223","4.291","4.223","11.50K","-0.23%"
"12/03/2019","4.300","4.271","4.310","4.186","30.89K","1.28%"
"12/02/2019","4.246","4.262","4.279","4.167","56.83K","0.09%"
"11/29/2019","4.242","4.149","4.262","4.149","21.66K","1.62%"
"11/28/2019","4.174","4.223","4.223","4.165","250.86K","-0.05%"
"11/27/2019","4.176","4.335","4.335","4.176","92.13K","-1.15%"
"11/26/2019","4.225","4.300","4.300","4.225","18.23K","-0.09%"
"11/25/2019","4.229","4.223","4.281","4.223","27.78K","0.37%"
"11/22/2019","4.213","4.205","4.296","4.200","36.73K","-1.81%"
"11/21/2019","4.291","4.310","4.310","4.165","35.25K","0.54%"
"11/20/2019","4.267","4.213","4.298","4.213","26.98K","0.64%"
"11/19/2019","4.240","4.275","4.300","4.165","43.90K","-1.40%"
"11/18/2019","4.300","4.285","4.339","4.263","15.72K","0.63%"
"11/15/2019","4.273","4.281","4.310","4.273","15.31K","-0.85%"
"11/14/2019","4.310","4.306","4.329","4.269","13.38K","-1.11%"
"11/13/2019","4.358","4.349","4.358","4.310","15.24K","0.36%"
"11/12/2019","4.343","4.358","4.384","4.331","6.70K","-0.36%"
"11/11/2019","4.358","4.385","4.385","4.310","24.33K","1.12%"
"11/08/2019","4.310","4.349","4.349","4.293","30.42K","-1.11%"
"11/07/2019","4.358","4.273","4.358","4.273","14.54K","1.58%"
"11/06/2019","4.291","4.310","4.339","4.271","11.31K","-0.45%"
"11/05/2019","4.310","4.256","4.310","4.244","13.05K","0.00%"
"11/04/2019","4.310","4.339","4.339","4.252","17.55K","-0.67%"
"11/01/2019","4.339","4.310","4.353","4.279","9.28K","-0.36%"
"10/31/2019","4.354","4.244","4.354","4.244","8.42K","0.40%"
"10/30/2019","4.337","4.310","4.358","4.242","30.35K","0.63%"
"10/29/2019","4.310","4.252","4.397","4.242","25.85K","1.60%"
"10/28/2019","4.242","4.273","4.378","4.242","25.32K","-1.57%"
"10/25/2019","4.310","4.246","4.393","4.246","13.07K","0.04%"
"10/24/2019","4.308","4.252","4.310","4.246","13.66K","1.46%"
"10/23/2019","4.246","4.242","4.310","4.242","10.48K","-0.36%"
"10/22/2019","4.262","4.320","4.320","4.242","14.40K","-0.68%"
"10/21/2019","4.291","4.320","4.339","4.291","28.51K","-0.67%"
"10/18/2019","4.320","4.291","4.320","4.291","37.96K","0.68%"
"10/17/2019","4.291","4.310","4.368","4.291","41.82K","-0.45%"
