"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/1999","8.307","8.485","8.517","8.275","515.50K","-2.10%"
"03/22/1999","8.485","8.647","8.719","8.485","527.30K","-1.41%"
"03/19/1999","8.606","8.849","8.849","8.606","411.96K","-1.76%"
"03/18/1999","8.760","8.889","8.889","8.711","182.01K","-2.08%"
"03/17/1999","8.946","9.010","9.051","8.897","136.38K","-1.42%"
"03/16/1999","9.075","9.148","9.196","9.035","512.00K","-0.26%"
"03/15/1999","9.099","9.140","9.237","9.091","179.62K","-0.88%"
"03/12/1999","9.180","9.188","9.261","9.131","879.23K","0.54%"
"03/11/1999","9.131","9.083","9.131","8.954","848.15K","0.88%"
"03/10/1999","9.051","9.091","9.115","8.978","507.86K","-0.70%"
"03/09/1999","9.115","9.099","9.212","8.929","691.00K","2.08%"
"03/08/1999","8.929","8.889","9.035","8.816","512.79K","1.28%"
"03/05/1999","8.816","8.695","8.889","8.606","360.42K","2.16%"
"03/04/1999","8.630","8.348","8.655","8.348","178.13K","2.69%"
"03/03/1999","8.404","8.630","8.703","8.323","129.10K","-1.51%"
"03/02/1999","8.533","8.566","8.598","8.388","179.59K","0.19%"
"03/01/1999","8.517","8.849","8.857","8.493","271.51K","-3.57%"
"02/26/1999","8.832","8.889","8.905","8.727","187.07K","-0.73%"
"02/25/1999","8.897","8.962","8.970","8.857","168.22K","-0.64%"
"02/24/1999","8.954","8.873","9.010","8.808","343.27K","1.28%"
"02/23/1999","8.841","8.986","9.051","8.727","622.28K","-0.36%"
"02/22/1999","8.873","8.687","8.881","8.606","568.46K","3.20%"
"02/19/1999","8.598","8.493","8.808","8.493","601.55K","1.81%"
"02/18/1999","8.445","8.501","8.558","8.323","790.61K","-1.32%"
"02/17/1999","8.558","8.727","8.768","8.517","537.00K","-2.48%"
"02/16/1999","8.776","9.010","9.035","8.768","305.01K","-2.42%"
"02/15/1999","8.994","8.574","9.051","8.574","307.81K","2.48%"
"02/12/1999","8.776","9.026","9.051","8.687","964.71K","-3.55%"
"02/11/1999","9.099","9.317","9.325","8.946","480.49K","-1.14%"
"02/10/1999","9.204","9.051","9.204","8.938","530.17K","0.89%"
"02/09/1999","9.123","9.576","9.576","9.099","519.93K","-3.09%"
"02/08/1999","9.414","9.616","9.616","9.309","742.84K","1.30%"
"02/05/1999","9.293","9.334","9.439","9.188","1.00M","1.14%"
"02/04/1999","9.188","8.938","9.334","8.938","620.00K","3.36%"
"02/03/1999","8.889","8.655","8.905","8.655","347.20K","1.38%"
"02/02/1999","8.768","8.946","8.946","8.647","559.75K","-0.72%"
"02/01/1999","8.832","8.970","9.051","8.808","639.83K","-0.64%"
"01/29/1999","8.889","9.309","9.309","8.808","890.69K","-3.51%"
"01/28/1999","9.212","8.768","9.253","8.768","913.17K","5.56%"
"01/27/1999","8.727","8.081","8.889","8.081","1.26M","10.43%"
"01/26/1999","7.903","8.178","8.218","7.839","269.18K","-2.20%"
"01/25/1999","8.081","8.041","8.154","7.822","219.67K","2.05%"
"01/22/1999","7.919","8.121","8.121","7.822","449.26K","-4.21%"
"01/21/1999","8.267","8.364","8.517","8.162","203.26K","-1.44%"
"01/20/1999","8.388","8.388","8.558","8.364","192.93K","0.58%"
"01/19/1999","8.340","8.331","8.647","8.307","333.86K","-1.24%"
"01/18/1999","8.445","8.558","8.566","8.210","302.20K","0.49%"
"01/15/1999","8.404","8.243","8.485","7.758","647.87K","-1.89%"
"01/14/1999","8.566","8.243","8.727","8.202","794.88K","4.95%"
"01/13/1999","8.162","8.711","8.865","7.580","760.80K","-7.93%"
"01/12/1999","8.865","9.172","9.269","8.824","679.39K","-3.35%"
"01/11/1999","9.172","9.455","9.455","9.051","1.19M","-0.43%"
"01/08/1999","9.212","9.220","9.374","9.123","502.00K","0.00%"
"01/07/1999","9.212","9.657","9.754","9.099","1.06M","-1.31%"
"01/05/1999","9.334","9.818","9.859","9.301","1.15M","-5.33%"
"01/04/1999","9.859","10.303","10.384","9.770","1.19M","-1.70%"
"12/30/1998","10.029","9.446","10.393","9.422","2.62M","6.17%"
"12/29/1998","9.446","9.398","9.568","9.349","771.68K","0.25%"
"12/28/1998","9.422","9.228","9.422","9.179","639.43K","3.47%"
"12/23/1998","9.106","9.179","9.276","9.106","587.48K","-0.27%"
"12/22/1998","9.131","9.179","9.349","9.082","472.02K","-0.26%"
"12/21/1998","9.155","8.936","9.228","8.815","752.17K","3.28%"
"12/18/1998","8.864","9.034","9.034","8.742","523.88K","-1.61%"
"12/17/1998","9.009","9.228","9.228","8.961","793.95K","-0.54%"
"12/16/1998","9.058","9.034","9.228","8.985","1.60M","2.48%"
"12/15/1998","8.839","8.742","8.839","8.669","1.39M","1.67%"
"12/14/1998","8.694","8.839","8.985","8.499","1.15M","-1.64%"
"12/11/1998","8.839","8.815","8.961","8.815","605.27K","-1.62%"
"12/10/1998","8.985","9.228","9.228","8.936","1.69M","-2.63%"
"12/09/1998","9.228","9.301","9.519","9.204","1.09M","-0.26%"
"12/07/1998","9.252","9.616","9.616","9.204","497.05K","-1.55%"
"12/04/1998","9.398","9.179","9.471","9.082","654.81K","0.78%"
"12/03/1998","9.325","9.349","9.422","9.082","447.36K","-1.03%"
"12/02/1998","9.422","9.471","9.519","9.325","999.24K","1.84%"
"12/01/1998","9.252","9.276","9.374","9.009","635.53K","-1.55%"
"11/30/1998","9.398","9.058","9.422","8.985","1.20M","4.88%"
"11/27/1998","8.961","8.985","8.985","8.839","651.00K","0.55%"
"11/26/1998","8.912","8.985","9.034","8.888","535.71K","0.00%"
"11/25/1998","8.912","9.228","9.228","8.815","380.67K","-1.61%"
"11/24/1998","9.058","9.374","9.374","9.009","968.76K","-1.84%"
"11/23/1998","9.228","8.985","9.398","8.961","1.23M","2.98%"
"11/20/1998","8.961","8.985","8.985","8.888","796.34K","-0.27%"
"11/19/1998","8.985","8.961","9.131","8.888","1.05M","1.09%"
"11/18/1998","8.888","8.912","8.961","8.791","377.65K","0.55%"
"11/17/1998","8.839","8.742","9.034","8.645","757.43K","1.11%"
"11/16/1998","8.742","8.766","8.864","8.596","584.28K","0.00%"
"11/13/1998","8.742","8.985","8.985","8.742","273.42K","-1.10%"
"11/12/1998","8.839","8.815","9.009","8.766","554.40K","0.00%"
"11/11/1998","8.839","9.082","9.179","8.791","383.37K","-1.62%"
"11/10/1998","8.985","8.888","9.058","8.791","415.93K","0.82%"
"11/09/1998","8.912","9.325","9.325","8.766","424.07K","-2.65%"
"11/06/1998","9.155","9.568","9.616","8.961","692.04K","-1.30%"
"11/05/1998","9.276","8.985","9.495","8.936","1.67M","6.11%"
"11/04/1998","8.742","8.621","9.058","8.621","1.96M","1.98%"
"11/03/1998","8.572","8.256","8.645","8.256","354.14K","2.32%"
"11/02/1998","8.378","8.256","8.378","8.159","292.96K","2.07%"
"10/30/1998","8.208","7.941","8.256","7.819","488.90K","6.29%"
"10/29/1998","7.722","7.674","8.062","7.601","373.52K","0.63%"
"10/28/1998","7.674","7.455","7.674","7.164","362.87K","1.28%"
"10/27/1998","7.577","7.649","7.674","7.479","450.34K","0.33%"
"10/26/1998","7.552","7.407","7.698","7.407","223.78K","1.30%"
"10/23/1998","7.455","7.504","7.674","7.358","628.66K","-0.65%"
"10/22/1998","7.504","7.479","7.771","7.285","1.26M","5.82%"
"10/21/1998","7.091","7.528","7.528","6.969","640.02K","-5.19%"
"10/20/1998","7.479","7.115","7.601","6.921","1.15M","7.32%"
"10/19/1998","6.969","6.629","6.969","6.484","868.86K","4.73%"
"10/16/1998","6.654","6.678","6.751","6.387","1.97M","4.99%"
"10/15/1998","6.338","5.852","6.338","5.852","2.18M","13.97%"
"10/14/1998","5.561","5.585","5.707","5.512","1.32M","-2.97%"
"10/13/1998","5.731","5.828","6.022","5.391","1.15M","-1.26%"
"10/09/1998","5.804","5.828","5.925","5.367","676.41K","1.70%"
"10/08/1998","5.707","6.241","6.241","5.488","803.06K","-10.30%"
"10/07/1998","6.362","6.775","6.824","6.362","430.01K","-4.73%"
"10/06/1998","6.678","6.799","6.824","6.144","619.49K","-1.78%"
"10/05/1998","6.799","6.799","7.237","6.678","428.42K","-7.90%"
"10/02/1998","7.382","7.674","7.917","6.921","435.71K","-6.76%"
"10/01/1998","7.917","8.135","8.232","7.771","159.25K","-5.23%"
"09/30/1998","8.354","8.281","8.499","8.256","184.87K","-1.99%"
"09/29/1998","8.524","8.645","8.645","8.256","54.26K","-0.56%"
"09/28/1998","8.572","8.281","8.718","8.135","247.32K","6.33%"
"09/25/1998","8.062","7.528","8.135","7.382","1.63M","1.83%"
"09/24/1998","7.917","8.499","8.499","7.844","458.78K","-4.95%"
"09/23/1998","8.329","8.159","8.499","8.111","333.83K","3.31%"
"09/22/1998","8.062","8.208","8.451","8.062","247.97K","-1.49%"
"09/21/1998","8.184","8.621","8.621","7.819","182.07K","-6.38%"
"09/18/1998","8.742","8.766","8.791","8.378","120.59K","-1.64%"
"09/17/1998","8.888","8.815","9.082","8.815","118.44K","-2.92%"
"09/16/1998","9.155","8.912","9.349","8.912","160.76K","3.58%"
"09/15/1998","8.839","9.034","9.034","8.669","161.89K","-1.09%"
"09/14/1998","8.936","8.815","9.082","8.815","187.19K","4.54%"
"09/11/1998","8.548","8.936","8.936","8.402","765.34K","-5.38%"
"09/10/1998","9.034","9.374","9.374","8.791","361.89K","-4.36%"
"09/09/1998","9.446","9.131","9.471","9.131","128.72K","1.83%"
"09/08/1998","9.276","8.839","9.325","8.766","300.12K","5.82%"
"09/07/1998","8.766","8.864","8.864","8.596","213.12K","-0.83%"
"09/04/1998","8.839","8.742","8.912","8.694","635.52K","1.11%"
"09/03/1998","8.742","8.742","8.791","8.621","211.93K","-1.38%"
"09/02/1998","8.864","8.864","8.985","8.766","244.56K","3.12%"
"09/01/1998","8.596","8.014","8.742","7.479","496.06K","4.12%"
"08/31/1998","8.256","8.888","8.936","8.256","141.72K","-6.09%"
"08/28/1998","8.791","7.722","8.791","7.722","861.64K","-1.09%"
"08/27/1998","8.888","9.349","9.349","8.402","212.62K","-8.50%"
"08/26/1998","9.714","9.859","9.956","9.689","216.42K","-2.19%"
"08/25/1998","9.932","10.053","10.151","9.859","298.34K","2.76%"
"08/24/1998","9.665","9.811","10.175","9.592","252.38K","0.00%"
"08/21/1998","9.665","10.345","10.466","9.665","256.29K","-7.65%"
"08/20/1998","10.466","10.612","10.685","10.272","144.74K","-2.27%"
"08/19/1998","10.709","11.122","11.292","10.661","183.09K","-3.08%"
"08/18/1998","11.049","10.685","11.098","10.685","391.70K","4.12%"
"08/17/1998","10.612","10.466","10.612","10.199","60.31K","0.23%"
"08/14/1998","10.588","10.296","10.612","10.175","135.54K","4.81%"
"08/13/1998","10.102","9.859","10.369","9.859","780.05K","0.97%"
"08/12/1998","10.005","9.762","10.053","9.738","290.46K","3.00%"
"08/11/1998","9.714","10.005","10.199","9.665","128.33K","-6.32%"
"08/10/1998","10.369","10.515","10.685","10.223","61.84K","-2.96%"
"08/07/1998","10.685","10.636","10.782","10.418","92.83K","0.92%"
"08/06/1998","10.588","10.393","10.661","10.393","217.67K","1.63%"
"08/05/1998","10.418","9.835","10.491","9.835","242.57K","2.15%"
"08/04/1998","10.199","10.199","10.223","9.956","118.69K","2.18%"
"08/03/1998","9.981","9.932","10.321","9.568","224.56K","0.49%"
"07/31/1998","9.932","10.199","10.248","9.641","439.95K","-1.45%"
"07/30/1998","10.078","10.539","10.539","9.956","453.22K","-3.49%"
"07/29/1998","10.442","10.782","10.879","10.296","456.43K","-2.49%"
"07/28/1998","10.709","10.928","11.073","10.709","1.01M","-1.13%"
"07/27/1998","10.831","11.146","11.146","10.831","90.28K","-2.19%"
"07/24/1998","11.073","10.806","11.171","10.563","1.11M","3.17%"
"07/23/1998","10.733","10.661","11.001","10.539","1.14M","1.14%"
"07/22/1998","10.612","11.122","11.122","10.588","332.63K","-4.38%"
"07/21/1998","11.098","11.559","11.559","11.073","805.18K","-3.18%"
"07/20/1998","11.462","11.656","11.753","11.462","215.76K","-0.84%"
"07/17/1998","11.559","11.875","11.948","11.559","310.42K","-3.45%"
"07/16/1998","11.972","12.288","12.385","11.923","335.75K","-2.37%"
"07/15/1998","12.263","12.093","12.506","11.996","1.01M","0.60%"
"07/14/1998","12.190","11.632","12.215","11.632","837.07K","5.90%"
"07/13/1998","11.511","11.316","11.656","11.316","160.14K","1.28%"
"07/10/1998","11.365","11.535","11.656","11.316","280.14K","-2.09%"
"07/09/1998","11.608","11.705","11.923","11.608","498.77K","0.00%"
"07/08/1998","11.608","11.899","11.899","11.462","857.40K","-2.04%"
"07/07/1998","11.850","11.802","12.288","11.705","478.76K","1.87%"
"07/06/1998","11.632","11.171","11.753","11.073","588.16K","4.59%"
"07/03/1998","11.122","10.855","11.268","10.806","368.52K","2.69%"
"07/02/1998","10.831","11.146","11.243","10.831","152.32K","-1.55%"
"07/01/1998","11.001","11.171","11.438","10.952","87.97K","-2.15%"
"06/30/1998","11.243","11.462","11.535","11.122","78.22K","-1.70%"
"06/29/1998","11.438","11.535","11.656","11.389","346.70K","0.00%"
"06/26/1998","11.438","11.486","11.753","11.341","386.68K","0.64%"
"06/25/1998","11.365","10.928","11.413","10.782","2.27M","5.64%"
"06/24/1998","10.758","10.442","10.928","10.442","371.72K","3.03%"
"06/23/1998","10.442","10.806","10.928","10.442","122.54K","-4.45%"
"06/22/1998","10.928","10.928","11.049","10.831","41.52K","0.45%"
"06/19/1998","10.879","10.758","11.171","10.758","125.22K","-0.45%"
"06/18/1998","10.928","10.296","11.171","10.272","784.08K","8.70%"
"06/17/1998","10.053","10.199","10.199","9.956","250.55K","0.72%"
"06/16/1998","9.981","9.908","10.223","9.835","578.77K","-2.14%"
"06/15/1998","10.199","10.296","10.321","9.981","256.71K","-1.87%"
"06/12/1998","10.393","10.928","10.952","10.321","244.87K","-5.94%"
"06/11/1998","11.049","11.535","11.535","11.049","677.45K","-4.41%"
"06/10/1998","11.559","11.559","11.656","11.462","274.52K","0.00%"
"06/09/1998","11.559","11.826","11.826","11.535","1.08M","-1.86%"
"06/08/1998","11.778","11.899","11.972","11.680","299.76K","3.63%"
"06/05/1998","11.365","11.316","11.656","11.292","1.93M","1.09%"
"06/04/1998","11.243","11.268","11.511","11.049","904.90K","-0.43%"
"06/03/1998","11.292","11.171","11.778","11.049","939.26K","3.80%"
"06/02/1998","10.879","10.685","10.952","10.588","1.36M","2.28%"
"05/29/1998","10.636","10.612","10.855","10.539","953.94K","0.45%"
"05/28/1998","10.588","10.612","10.612","10.345","248.49K","1.63%"
"05/27/1998","10.418","10.078","10.563","10.078","719.55K","-1.61%"
"05/26/1998","10.588","10.588","10.709","10.491","549.02K","-0.45%"
"05/25/1998","10.636","10.806","10.806","10.612","344.31K","-0.68%"
"05/22/1998","10.709","10.563","11.049","10.418","1.26M","1.14%"
"05/21/1998","10.588","9.956","10.636","9.956","2.40M","8.46%"
"05/20/1998","9.762","8.936","9.883","8.936","932.45K","8.94%"
"05/19/1998","8.961","9.058","9.058","8.888","278.46K","-1.07%"
"05/18/1998","9.058","9.106","9.374","9.034","356.45K","1.37%"
"05/15/1998","8.936","8.791","9.058","8.742","1.99M","2.22%"
"05/14/1998","8.742","8.499","8.815","8.499","506.80K","1.70%"
"05/13/1998","8.596","8.499","8.645","8.426","793.74K","0.56%"
"05/12/1998","8.548","8.305","8.718","8.305","763.94K","0.58%"
"05/11/1998","8.499","8.548","8.596","8.475","121.07K","0.00%"
"05/08/1998","8.499","8.694","8.718","8.499","261.39K","-1.69%"
"05/07/1998","8.645","8.742","8.766","8.524","786.78K","-1.11%"
"05/06/1998","8.742","8.572","8.864","8.572","522.76K","0.55%"
"05/05/1998","8.694","8.766","8.791","8.499","384.94K","-0.28%"
"05/04/1998","8.718","8.475","8.742","8.451","316.29K","4.67%"
"04/30/1998","8.329","8.208","8.402","8.208","1.37M","3.93%"
"04/29/1998","8.014","8.232","8.402","8.014","322.33K","-1.49%"
"04/28/1998","8.135","8.621","8.742","8.111","261.84K","-1.47%"
"04/27/1998","8.256","8.912","9.301","8.159","419.70K","-6.09%"
"04/24/1998","8.791","7.771","8.888","7.747","1.58M","7.10%"
"04/23/1998","8.208","8.256","8.378","8.086","503.48K","-1.75%"
"04/22/1998","8.354","8.694","8.718","8.329","357.82K","-3.10%"
"04/21/1998","8.621","8.742","9.471","8.499","1.50M","-1.11%"
"04/20/1998","8.718","7.674","8.718","7.674","453.50K","14.70%"
"04/17/1998","7.601","6.921","7.625","6.848","729.11K","9.83%"
"04/16/1998","6.921","6.945","6.945","6.799","131.85K","1.07%"
"04/15/1998","6.848","6.921","7.018","6.799","101.74K","0.35%"
"04/14/1998","6.824","6.897","6.897","6.678","214.58K","0.37%"
"04/08/1998","6.799","7.042","7.042","6.484","672.68K","0.00%"
"04/07/1998","6.799","6.848","6.994","6.799","179.76K","0.00%"
"04/06/1998","6.799","6.897","7.115","6.799","253.89K","-2.44%"
"04/03/1998","6.969","6.314","7.261","6.314","734.18K","9.11%"
"04/02/1998","6.387","6.314","6.387","6.217","158.85K","0.00%"
"04/01/1998","6.387","6.435","6.508","6.241","321.66K","0.00%"
"03/31/1998","6.387","6.440","6.532","6.314","309.92K","0.39%"
"03/30/1998","6.362","6.387","6.387","6.265","175.97K","0.76%"
"03/27/1998","6.314","6.411","6.411","6.265","132.22K","-1.51%"
"03/26/1998","6.411","6.314","6.411","6.314","190.24K","0.00%"
"03/25/1998","6.411","6.338","6.459","6.338","317.93K","1.54%"
"03/24/1998","6.314","6.314","6.508","6.289","526.02K","0.40%"
"03/23/1998","6.289","5.901","6.314","5.901","1.07M","6.58%"
"03/20/1998","5.901","5.682","5.925","5.585","1.39M","5.66%"
"03/18/1998","5.585","5.561","5.682","5.561","425.58K","-0.45%"
"03/17/1998","5.610","5.682","5.682","5.585","195.95K","-0.43%"
"03/16/1998","5.634","5.731","5.731","5.585","120.19K","-1.69%"
"03/13/1998","5.731","5.707","5.731","5.682","662.28K","0.86%"
"03/12/1998","5.682","5.658","5.682","5.634","249.14K","0.85%"
"03/11/1998","5.634","5.634","5.682","5.585","447.91K","0.00%"
"03/10/1998","5.634","5.585","5.682","5.537","119.78K","0.00%"
"03/09/1998","5.634","5.585","5.682","5.488","627.11K","1.75%"
"03/06/1998","5.537","5.585","5.585","5.464","122.44K","0.45%"
"03/05/1998","5.512","5.464","5.512","5.440","111.47K","-1.75%"
"03/04/1998","5.610","5.682","5.755","5.512","636.53K","-0.85%"
"03/03/1998","5.658","5.537","5.658","5.488","385.72K","1.31%"
"03/02/1998","5.585","5.537","5.610","5.488","633.18K","2.21%"
"02/27/1998","5.464","5.682","5.707","5.367","182.55K","-2.17%"
"02/26/1998","5.585","5.804","5.804","5.585","247.41K","-3.77%"
"02/25/1998","5.804","5.828","5.950","5.561","1.04M","0.42%"
"02/24/1998","5.780","5.440","5.780","5.342","409.15K","7.70%"
"02/23/1998","5.367","5.367","5.367","5.270","336.21K","0.00%"
"02/20/1998","5.367","5.440","5.464","5.245","179.31K","-0.89%"
"02/19/1998","5.415","5.682","5.707","5.342","453.04K","-3.48%"
"02/18/1998","5.610","5.561","5.682","5.488","611.48K","0.00%"
"02/17/1998","5.610","5.367","5.634","5.367","670.14K","5.02%"
"02/16/1998","5.342","5.294","5.367","5.245","390.23K","0.00%"
"02/13/1998","5.342","5.027","5.415","5.027","881.30K","3.77%"
"02/12/1998","5.148","5.342","5.342","5.100","474.98K","-4.08%"
"02/11/1998","5.367","5.585","5.658","5.221","712.37K","0.00%"
"02/10/1998","5.367","5.197","5.415","5.197","647.06K","4.74%"
"02/09/1998","5.124","5.100","5.197","5.002","760.73K","4.98%"
"02/06/1998","4.881","4.769","5.027","4.769","506.10K","1.52%"
"02/05/1998","4.808","4.711","4.930","4.711","1.00M","2.06%"
"02/04/1998","4.711","4.687","4.740","4.662","666.44K","1.05%"
"02/03/1998","4.662","4.662","4.803","4.638","1.15M","0.00%"
"02/02/1998","4.662","4.633","4.687","4.624","280.66K","0.63%"
"01/30/1998","4.633","4.619","4.648","4.590","520.37K","-0.11%"
"01/29/1998","4.638","4.570","4.653","4.570","357.33K","0.30%"
"01/28/1998","4.624","4.696","4.696","4.614","440.78K","0.11%"
"01/27/1998","4.619","4.672","4.672","4.590","191.63K","0.63%"
"01/26/1998","4.590","4.614","4.682","4.590","1.00M","-1.03%"
"01/23/1998","4.638","4.662","4.687","4.590","320.24K","-0.73%"
"01/22/1998","4.672","4.560","4.706","4.560","357.30K","0.21%"
"01/21/1998","4.662","4.760","4.832","4.624","945.28K","-0.93%"
"01/20/1998","4.706","4.536","4.706","4.517","450.09K","4.30%"
"01/19/1998","4.512","4.400","4.512","4.400","388.78K","1.76%"
"01/16/1998","4.434","4.420","4.439","4.347","598.05K","1.88%"
"01/15/1998","4.352","4.308","4.444","4.279","937.75K","2.40%"
"01/14/1998","4.250","4.201","4.342","4.201","724.42K","2.71%"
"01/13/1998","4.138","3.958","4.148","3.958","1.43M","5.70%"
"01/12/1998","3.915","3.900","3.973","3.890","215.94K","-2.17%"
"01/09/1998","4.002","3.929","4.031","3.929","66.14K","1.24%"
"01/08/1998","3.953","4.007","4.051","3.949","966.64K","-2.18%"
"01/07/1998","4.041","4.031","4.055","3.997","549.62K","-0.83%"
"01/05/1998","4.075","3.987","4.075","3.987","302.56K","1.82%"
"01/02/1998","4.002","3.885","4.070","3.885","401.13K","1.11%"
"12/31/1997","3.958","4.070","4.075","3.939","651.91K","-2.17%"
"12/30/1997","4.046","3.881","4.046","3.871","532.94K","6.11%"
"12/29/1997","3.813","3.779","3.822","3.779","433.36K","0.90%"
"12/26/1997","3.779","3.740","3.788","3.715","69.30K","1.04%"
"12/23/1997","3.740","3.740","3.740","3.706","230.87K","0.67%"
"12/22/1997","3.715","3.647","3.735","3.647","363.03K","0.92%"
"12/19/1997","3.681","3.662","3.686","3.657","250.84K","-0.92%"
"12/18/1997","3.715","3.696","3.730","3.696","128.20K","-0.54%"
"12/17/1997","3.735","3.701","3.735","3.701","164.52K","0.27%"
"12/16/1997","3.725","3.686","3.745","3.662","247.70K","1.44%"
"12/15/1997","3.672","3.667","3.686","3.662","274.64K","-0.38%"
"12/12/1997","3.686","3.730","3.730","3.657","256.22K","-1.31%"
"12/11/1997","3.735","3.691","3.740","3.691","128.41K","0.27%"
"12/10/1997","3.725","3.774","3.788","3.706","107.43K","-0.90%"
"12/09/1997","3.759","3.715","3.764","3.701","1.20M","0.78%"
"12/05/1997","3.730","3.764","3.769","3.672","286.51K","-1.40%"
"12/04/1997","3.783","3.827","3.847","3.779","155.14K","-0.26%"
"12/03/1997","3.793","3.827","3.832","3.779","358.24K","0.64%"
"12/02/1997","3.769","3.851","3.885","3.769","260.46K","-2.26%"
"12/01/1997","3.856","3.856","3.924","3.817","413.81K","0.50%"
"11/28/1997","3.837","3.832","3.861","3.808","271.45K","-0.26%"
"11/27/1997","3.847","3.876","3.876","3.764","814.95K","0.65%"
"11/26/1997","3.822","3.822","3.881","3.808","351.21K","-0.39%"
"11/25/1997","3.837","3.764","3.861","3.749","218.59K","1.16%"
"11/24/1997","3.793","3.871","3.871","3.720","92.23K","-2.37%"
"11/21/1997","3.885","3.895","3.895","3.856","172.08K","0.00%"
"11/20/1997","3.885","3.910","3.968","3.861","281.10K","0.00%"
"11/19/1997","3.885","3.793","3.885","3.788","281.54K","1.25%"
"11/18/1997","3.837","3.769","3.885","3.764","367.52K","2.59%"
"11/17/1997","3.740","3.735","3.764","3.711","64.60K","0.67%"
"11/14/1997","3.715","3.677","3.740","3.667","392.03K","1.98%"
"11/13/1997","3.643","3.643","3.696","3.604","157.89K","0.00%"
"11/12/1997","3.643","3.735","3.735","3.570","252.24K","-1.83%"
"11/11/1997","3.711","3.740","3.740","3.706","360.50K","-0.78%"
"11/10/1997","3.740","3.725","3.779","3.672","789.43K","1.99%"
"11/07/1997","3.667","3.788","3.837","3.667","183.19K","-5.61%"
"11/06/1997","3.885","3.832","3.919","3.803","1.09M","1.65%"
"11/05/1997","3.822","3.783","3.822","3.769","473.02K","1.03%"
"11/04/1997","3.783","3.764","3.803","3.740","821.43K","-0.13%"
"11/03/1997","3.788","3.720","3.832","3.720","105.52K","0.00%"
"10/31/1997","3.788","3.701","3.808","3.701","180.38K","0.00%"
"10/30/1997","3.788","3.749","3.788","3.643","209.91K","-1.64%"
"10/29/1997","3.851","3.788","3.851","3.691","368.07K","9.22%"
"10/28/1997","3.526","3.152","3.526","3.152","664.96K","-3.98%"
"10/27/1997","3.672","3.861","3.861","3.545","711.03K","-7.34%"
"10/24/1997","3.963","4.055","4.080","3.949","223.64K","-2.87%"
"10/23/1997","4.080","4.119","4.157","3.924","314.34K","-1.85%"
"10/22/1997","4.157","4.143","4.211","4.143","227.10K","-0.36%"
"10/21/1997","4.172","4.085","4.172","4.085","203.51K","1.41%"
"10/20/1997","4.114","4.065","4.119","4.065","243.87K","-1.51%"
"10/17/1997","4.177","4.133","4.206","4.109","452.65K","-0.24%"
"10/16/1997","4.187","4.060","4.221","4.060","616.96K","2.75%"
"10/15/1997","4.075","4.094","4.109","4.070","104.24K","-1.16%"
"10/14/1997","4.123","4.085","4.123","4.080","123.51K","0.00%"
"10/13/1997","4.123","4.123","4.123","4.085","205.41K","1.18%"
"10/10/1997","4.075","4.070","4.094","4.055","387.77K","-0.59%"
"10/09/1997","4.099","4.109","4.157","4.055","573.34K","-1.30%"
"10/08/1997","4.153","4.177","4.177","4.128","189.17K","0.00%"
"10/07/1997","4.153","4.211","4.225","4.128","483.89K","-1.14%"
"10/06/1997","4.201","4.211","4.225","4.167","244.83K","0.57%"
"10/03/1997","4.177","4.172","4.201","4.143","397.57K","0.48%"
"10/02/1997","4.157","4.133","4.225","4.133","249.93K","0.46%"
"10/01/1997","4.138","4.128","4.143","4.109","160.83K","0.83%"
"09/30/1997","4.104","4.089","4.153","4.051","463.63K","1.08%"
"09/29/1997","4.060","4.143","4.143","4.051","273.29K","-1.07%"
"09/26/1997","4.104","4.153","4.162","4.099","225.46K","-1.18%"
"09/25/1997","4.153","4.104","4.269","4.104","427.69K","0.00%"
"09/24/1997","4.153","4.075","4.172","4.051","405.73K","2.42%"
"09/23/1997","4.055","4.031","4.080","4.031","178.23K","0.60%"
"09/22/1997","4.031","3.866","4.036","3.866","523.72K","4.00%"
"09/19/1997","3.876","3.876","3.881","3.851","730.96K","0.39%"
"09/18/1997","3.861","3.842","3.881","3.842","214.44K","1.02%"
"09/17/1997","3.822","3.822","3.861","3.808","226.19K","-0.52%"
"09/16/1997","3.842","3.837","3.847","3.817","140.46K","-0.13%"
"09/15/1997","3.847","3.788","3.861","3.788","2.09M","0.65%"
"09/12/1997","3.822","3.832","3.832","3.783","213.07K","1.03%"
"09/11/1997","3.783","3.788","3.861","3.769","215.82K","-0.13%"
"09/10/1997","3.788","4.031","4.031","3.788","777.67K","-5.47%"
"09/09/1997","4.007","3.885","4.080","3.881","395.81K","4.29%"
"09/08/1997","3.842","3.885","3.958","3.837","1.29M","3.42%"
"09/05/1997","3.715","3.662","3.725","3.662","276.28K","0.92%"
"09/04/1997","3.681","3.677","3.681","3.638","114.11K","0.00%"
"09/03/1997","3.681","3.643","3.686","3.643","921.23K","1.88%"
"09/02/1997","3.613","3.550","3.613","3.550","136.02K","1.20%"
"09/01/1997","3.570","3.594","3.618","3.570","138.15K","-0.14%"
"08/29/1997","3.575","3.570","3.575","3.526","23.44K","-0.53%"
"08/28/1997","3.594","3.628","3.628","3.536","258.71K","0.00%"
"08/27/1997","3.594","3.643","3.667","3.594","1.37M","0.00%"
"08/26/1997","3.594","3.599","3.652","3.575","439.34K","-0.14%"
"08/25/1997","3.599","3.643","3.808","3.599","462.80K","-0.80%"
