date,A3TV,ABE,ABG.P,ABG.P_1,ABG,ACE,ACR,ACS,ACX,ACX_1,ACX_2,AENA,AGR,AGS,AGS_1,AGS_2,AGS_3,ALB,ALB_1,ALB_2,ALB_3,ALM,ALT,AMP,AMS,AMS_1,ANA,ANA_1,ANA_2,ANE,ARA,ARG,ASL,AUM,AZC,AZC_1,BBV,BBVA,BCH,BKIA,BKIA_1,BKT,BME,BTO,BTO_1,CABK,CAN,CAR,CEN,CEP,CEP_1,CIE,CIN,CLNX,COL,COL_1,CRF,CRI,CRI_1,CRI_2,CTE,CTF,CTG,CUB,DIA,DRC,EBA,EBRO,EBRO_1,ECR,ELE,ELE_1,ENC,ENC_1,ENG,EVA,EXT,FAD,FCC,FDR,FEC,FER,FOC,GAM,GAM_1,GAS,GES,GES_1,GPP,GRF,HHU,HHU_1,HID,HIS,IAG,IBE,IBLA,IBR,IDR,ITX,JAZ,LOG,LOR,MAP,MAP_1,MAP_2,MAS,MEL,MRL,MTS,MVC,MVC_1,NHH,NHH_1,NHH_2,NTGY,OHLA,PHM,PMD,POP,PRS,PRS_1,PRY,PUL,RAD,RED,REE,REE_1,REP,ROVI,SAB,SAN,SAN_1,SAR,SCH,SCYR,SCYR_1,SEV,SGC,SGRE,SLR,SOL,SYV,SYV_1,TAB,TEF,TEM,TL5,TPI,TPZ,TRE,TRR,TRR_1,TUB,UNF,UNI,URA,URB,VAL,VAL_1,VDR,VIS,VIS_1,VIS_2,VIS_3,ZEL,ZOT
2009-04-06,,,,,2.389,,,21.302,,6.8721,,,,,,,,,,,,,,,,,,58.6827,,,,,,,,,,3.9232,,,,3.4173,10.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5704,,,,13.9839,,,,,,,,,,,4.5762,,,,,,3.5782,,,11.5557,5.3358,,,,,,1.0436,,,,,,,,,,,,,,,,,,,,,,4.7872,8.0877,,1.8846,,2.9383,,,,,,,,,,,,,8.7812,,3.8282,,,19.1181,,,,,,,,,,,,,,,,
2009-04-07,,,,,2.3096,,,21.3333,,6.8446,,,,,,,,,,,,,,,,,,58.0941,,,,,,,,,,3.8618,,,,3.4407,9.7596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.654,,,,14.1298,,,,,,,,,,,4.5723,,,,,,3.6303,,,11.4769,5.2937,,,,,,1.0679,,,,,,,,,,,,,,,,,,,,,,4.9661,8.1752,,1.8502,,2.9534,,,,,,,,,,,,,8.7928,,4.0176,,,19.2304,,,,,,,,,,,,,,,,
2009-04-08,,,,,2.254,,,21.6077,,7.1677,,,,,,,,,,,,,,,,,,58.9252,,,,,,,,,,3.9288,,,,3.4953,9.8263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666,,,,13.9447,,,,,,,,,,,4.6599,,,,,,3.6563,,,11.4691,5.3358,,,,,,1.0741,,,,,,,,,,,,,,,,,,,,,,5.0226,8.1869,,1.8892,,3.0086,,,,,,,,,,,,,8.7236,,4.1677,,,19.3129,,,,,,,,,,,,,,,,
2009-04-09,,,,,2.2322,,,21.9569,,7.47,,,,,,,,,,,,,,,,,,59.029,,,,,,,,,,4.3293,,,,3.5067,10.1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666,,,,14.1298,,,,,,,,,,,4.7078,,,,,,3.7085,,,11.5636,5.5126,,,,,,1.1405,,,,,,,,,,,,,,,,,,,,,,4.896,8.4315,,2.0111,,3.2696,,,,,,,,,,,,,8.7582,,4.4551,,,19.8365,,,,,,,,,,,,,,,,
2009-04-14,,,,,2.242,,,22.1004,,7.6692,,,,,,,,,,,,,,,,,,57.575,,,,,,,,,,4.5915,,,,3.5265,10.4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0183,,,,14.6398,,,,,,,,,,,4.4925,,,,,,3.7607,,,11.5636,5.5344,,,,,,1.3045,,,,,,,,,,,,,,,,,,,,,,4.9577,8.5014,,2.1229,,3.3447,,,,,,,,,,,,,8.7061,,4.8015,,,19.6194,,,,,,,,,,,,,,,,
2009-04-15,,,,,2.2462,,,21.8948,,7.7382,,,,,,,,,,,,,,,,,,56.0516,,,,,,,,,,4.4838,,,,3.5496,10.3707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9765,,,,14.4044,,,,,,,,,,,4.608,,,,,,3.6628,,,11.406,5.6135,,,,,,1.262,,,,,,,,,,,,,,,,,,,,,,4.8992,8.1926,,2.1035,,3.2493,,,,,,,,,,,,,8.6946,,5.1476,,,19.702,,,,,,,,,,,,,,,,
2009-04-16,,,,,2.2916,,,22.4559,,7.6486,,,,,,,,,,,,,,,,,,54.3898,,,,,,,,,,4.5517,,,,3.6503,10.2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2751,,,,14.7465,,,,,,,,,,,4.7358,,,,,,3.7277,,,11.28,5.5479,,,,,,1.2803,,,,,,,,,,,,,,,,,,,,,,4.9172,8.3616,,2.1327,,3.3598,,,,,,,,,,,,,8.81,,4.4423,,,19.6495,,,,,,,,,,,,,,,,
2009-04-17,,,,,2.3154,,,22.955,,7.7448,,,,,,,,,,,,,,,,,,52.8665,,,,,,,,,,4.6481,,,,3.5764,10.4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2871,,,,15.1615,,,,,,,,,,,4.8197,,,,,,3.8061,,,11.3352,5.5294,,,,,,1.2682,,,,,,,,,,,,,,,,,,,,,,5.1218,8.4431,,2.1474,,3.4599,,,,,,,,,,,,,8.9776,,4.5532,,,20.121,,,,,,,,,,,,,,,,
2009-04-20,,,,,2.1905,,,22.3313,,7.5594,,,,,,,,,,,,,,,,,,52.4165,,,,,,,,,,4.4386,,,,3.3747,10.2372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1617,,,,14.4549,,,,,,,,,,,4.7878,,,,,,3.6953,,,11.1382,5.2816,,,,,,1.2317,,,,,,,,,,,,,,,,,,,,,,4.9936,8.0819,,2.0988,,3.2845,,,,,,,,,,,,,8.7812,,4.1807,,,18.9236,,,,,,,,,,,,,,,,
2009-04-21,,,,,2.2004,,,22.4496,,7.573,,,,,,,,,,,,,,,,,,53.3166,,,,,,,,,,4.3316,,,,3.3553,10.1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1797,,,,14.4492,,,,,,,,,,,4.7955,,,,,,3.7085,,,10.8468,5.3695,,,,,,1.262,,,,,,,,,,,,,,,,,,,,,,4.9609,7.9886,,2.0451,,3.2142,,,,,,,,,,,,,8.5963,,4.22,,,19.1781,,,,,,,,,,,,,,,,
2009-04-22,,,,,2.2858,,,22.8989,,7.7311,,,,,,,,,,,,,,,,,,54.7013,,,,,,,,,,4.4956,,,,3.5923,10.4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3587,,,,14.993,,,,,,,,,,,4.6999,,,,,,3.793,,,11.28,5.637,,,,,,1.2985,,,,,,,,,,,,,,,,,,,,,,4.9531,8.1577,,2.1181,,3.3497,,,,,,,,,,,,,8.6484,,4.4681,,,19.7992,,,,,,,,,,,,,,,,
2009-04-23,,,,,2.3472,,,22.9362,,7.6623,,,,,,,,,,,,,,,,,,53.8358,,,,,,,,,,4.4386,,,,3.5691,10.8742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5082,,,,14.9653,,,,,,,,,,,4.7836,,,,,,3.7733,,,11.2091,5.61,,,,,,1.3228,,,,,,,,,,,,,,,,,,,,,,4.9367,8.1169,,2.0988,,3.2696,,,,,,,,,,,,,8.6253,,4.4356,,,19.3426,,,,,,,,,,,,,,,,
2009-04-24,,,,,2.4763,,,23.111,,7.8137,,,,,,,,,,,,,,,,,,54.5629,,,,,,,,,,4.563,,,,3.5106,11.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5561,,,,15.1334,,,,,,,,,,,5.0032,,,,,,3.8191,,,11.2643,5.5429,,,,,,1.2924,,,,,,,,,,,,,,,,,,,,,,4.9661,8.3848,,2.1035,,3.3698,,,,,,,,,,,,,8.6366,,4.4291,,,19.6869,,,,,,,,,,,,,,,,
2009-04-27,,,,,2.4425,,,23.1422,,7.8342,,,,,,,,,,,,,,,,,,53.6281,,,,,,,,,,4.4838,,,,3.4953,10.8278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4245,,,,14.9762,,,,,,,,,,,4.9673,,,,,,3.7733,,,11.2958,5.4536,,,,,,1.262,,,,,,,,,,,,,,,,,,,,,,4.94,8.2742,,2.084,,3.3348,,,,,,,,,,,,,8.5213,,4.5858,,,19.4624,,,,,,,,,,,,,,,,
2009-04-28,,,,,2.4702,,,22.6433,,7.7311,,,,,,,,,,,,,,,,,,51.5162,,,,,,,,,,4.388,,,,3.3667,10.9409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5619,,,,14.5782,,,,,,,,,,,5.1987,,,,,,3.7085,,,11.2958,5.324,,,,,,1.2317,,,,,,,,,,,,,,,,,,,,,,4.9543,8.1694,,2.0597,,3.2895,,,,,,,,,,,,,8.4695,,4.625,,,19.32,,,,,,,,,,,,,,,,
2009-04-29,,,,,2.5676,,,23.3292,,7.8686,,,,,,,,,,,,,,,,,,52.7971,,,,,,,,,,4.5405,,,,3.4677,10.9049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.753,,,,14.8362,,,,,,,,,,,5.2423,,,,,,3.8256,,,11.6896,5.4536,,,,,,1.2741,,,,,,,,,,,,,,,,,,,,,,5.0861,8.3266,,2.1131,,3.4901,,,,,,,,,,,,,8.4404,,4.625,,,19.9938,,,,,,,,,,,,,,,,
2009-04-30,,,,,2.6071,,,23.6723,,7.9856,,,,,,,,,,,,,,,,,,54.0782,,,,,,,,,,4.6819,,,,3.4953,10.9409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9027,,,,15.2229,,,,,,,,,,,5.3183,,,,,,3.9037,,,11.8314,5.4519,,,,,,1.3168,,,,,,,,,,,,,,,,,,,,,,5.1625,8.4315,,2.1327,,3.7614,,,,,,,,,,,,,8.3248,,4.6838,,,20.1811,,,,,,,,,,,,,,,,
2009-05-04,,,,,2.8492,,,23.4041,,8.116,,,,,,,,,,,,,,,,,,57.7481,,,,,,,,,,4.6648,,,,3.5651,11.3826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7172,,,,15.6154,,,,,,,,,,,5.3183,,,,,,3.9424,,,12.0125,5.5644,,,,,,1.3652,,,,,,,,,,,,,,,,,,,,,,5.1055,8.5713,,2.1377,,3.7241,,,,,,,,,,,,,8.5039,,4.8994,,,20.3382,,,,,,,,,,,,,,,,
2009-05-05,,,,,2.9464,,,23.1485,,8.2465,,,,,,,,,,,,,,,,,,57.1248,,,,,,,,,,4.7611,,,,3.6116,11.8347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5917,,,,16.1537,,,,,,,,,,,5.2146,,,,,,3.9166,,,12.052,5.6411,,,,,,1.3228,,,,39.2301,,,,,,,,,,,,,,,,,,5.06,8.653,,2.1815,,3.7773,,,,,,,,,,,,,8.5616,,5.0496,,,20.3755,,,,,,,,,,,,,,,,
2009-05-06,,,,,2.9562,,,23.1608,,8.226,,,,,,,,,,,,,,,,,,57.4711,,,,,,,,,,4.829,,,,3.6695,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.538,,,,16.2491,,,,,,,,,,,5.2583,,,,,,3.9619,,,12.052,5.6531,,,,,,1.3835,,,,39.0225,,,,,,,,,,,,,,,,,,5.0829,8.6996,,2.2254,,3.7932,,,,,,,,,,,,,8.7004,,5.1019,,,20.9596,,,,,,,,,,,,,,,,
2009-05-07,,,,,3.1251,,,23.0175,,8.2327,,,,,,,,,,,,,,,,,,56.9864,,,,,,,,,,4.8798,,,,3.689,11.4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6216,,,,16.1145,,,,,,,,,,,5.2226,,,,,,3.9687,,,11.792,5.523,,,,,,1.3896,,,,38.2495,,,,,,,,,,,,,,,,,,5.1559,8.7519,,2.2594,,3.7455,,,,,,,,,,,,,8.7523,,4.8407,,,21.2888,,,,,,,,,,,,,,,,
2009-05-08,,,,,3.1666,,,23.1858,,8.3153,,,,,,,,,,,,,,,,,,57.021,,,,,,,,,,5.0327,,,,3.6775,11.7749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8426,,,,16.1595,,,,,,,,,,,5.3501,,,,,,4.014,,,11.8472,5.588,,,,,,1.4442,,,,40.1731,,,,,,,,,,,,,,,,,,5.2048,8.991,,2.3031,,3.9215,,,,,,,,,,,,,8.7351,,5.1804,,,21.2216,,,,,,,,,,,,,,,,
2009-05-11,,,,,3.0754,,,22.9987,,8.3016,,,,,,,,,,,,,,,,,,55.913,,,,,,,,,,4.9532,,,,3.5691,11.8601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7828,,,,15.7108,,,,,,,,,,,5.3343,,,,,,3.949,,,11.9495,5.5521,,,,,,1.4442,,,,38.5511,,,,,,,,,,,,,,,,,,5.1559,8.8045,,2.308,,3.9003,,,,,,,,,,,,,8.6773,,5.3502,,,20.4879,,,,,,,,,,,,,,,,
2009-05-12,,,,,3.0812,,,22.98,,8.2877,,,,,,,,,,,,,,,,,,57.9556,,,,,,,,,,4.8967,,,,3.5337,12.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8965,,,,15.5482,,,,,,,,,,,5.3142,,,,,,3.949,,,12.0125,5.7399,,,,,,1.4564,,,,36.9292,,,,,,,,,,,,,,,,,,5.1463,8.8804,,2.2884,,3.8466,,,,,,,,,,,,,8.8078,,5.4809,,,21.1092,,,,,,,,,,,,,,,,
2009-05-13,,,,,3.0219,,,22.5558,,8.0611,,,,,,,,,,,,,,,,,,55.3939,,,,,,,,,,4.6709,,,,3.394,11.3597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6335,,,,15.0267,,,,,,,,,,,5.2864,,,,,,3.8709,,,11.792,5.6256,,,,,,1.3714,,,,35.194,,,,,,,,,,,,,,,,,,5.1317,8.6761,,2.2401,,3.6493,,,,,,,,,,,,,8.7604,,5.2327,,,20.735,,,,,,,,,,,,,,,,
2009-05-14,,,,,3.1884,,,22.3001,,8.1434,,,,,,,,,,,,,,,,,,54.5974,,,,,,,,,,4.6366,,,,3.4016,11.5405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6753,,,,15.1893,,,,,,,,,,,5.2665,,,,,,3.8451,,,11.7685,5.6699,,,,,,1.4016,,,,35.0619,,,,,,,,,,,,,,,,,,5.1752,8.6005,,2.2155,,3.6707,,,,,,,,,,,,,8.701,,5.1031,,,20.75,,,,,,,,,,,,,,,,
2009-05-15,,,,,3.2341,,,22.5184,,8.054,,,,,,,,,,,,,,,,,,56.4324,,,,,,,,,,4.6366,,,,3.4757,11.5886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6396,,,,15.2792,,,,,,,,,,,5.1987,,,,,,3.8451,,,12.4851,5.5711,,,,,,1.3955,,,,36.382,,,,,,,,,,,,,,,,,,5.1429,8.6821,,2.2107,,3.6335,,,,,,,,,,,,,8.6416,,4.9239,,,21.1092,,,,,,,,,,,,,,,,
2009-05-18,,,,,3.4286,,,23.3917,,8.1434,,,,,,,,,,,,,,,,,,57.0903,,,,,,,,,,4.7781,,,,3.5573,11.8655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8068,,,,15.2342,,,,,,,,,,,5.2943,,,,,,3.8579,,,12.5876,5.4534,,,,,,1.4381,,,,38.2114,,,,,,,,,,,,,,,,,,5.1283,8.8627,,2.2206,,3.7881,,,,,,,,,,,,,8.7546,,4.9311,,,21.1917,,,,,,,,,,,,,,,,
2009-05-19,,,,,3.4959,,,23.6412,,8.4596,,,,,,,,,,,,,,,,,,60.7948,,,,,,,,,,4.9079,,,,3.6539,12.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7948,,,,15.7219,,,,,,,,,,,5.3501,,,,,,3.9166,,,12.5719,5.4276,,,,,,1.45,,,,40.55,,,,,,,,,,,,,,,,,,5.1967,9.0261,,2.2545,,3.9161,,,,,,,,,,,,,8.8436,,4.9526,,,22.4116,,,,,,,,,,,,,,,,
2009-05-20,,,,,3.5219,,,23.7038,,8.6656,,,,,,,,,,,,,,,,,,64.43,,,,,,,,,,4.9192,,,,3.6376,12.3922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7411,,,,15.9183,,,,,,,,,,,5.2423,,,,,,3.9817,,,12.9501,5.4534,,,,,,1.4318,,,,42.5873,,,,,,,,,,,,,,,,,,5.2436,9.1423,,2.2545,,3.9003,,,,,,,,,,,,,8.8554,,5.0243,,,22.8908,,,,,,,,,,,,,,,,
2009-05-21,,,,,3.4166,,,23.2107,,8.4185,,,,,,,,,,,,,,,,,,62.6297,,,,,,,,,,4.7836,,,,3.5921,12.0571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6932,,,,15.5818,,,,,,,,,,,5.3024,,,,,,3.9037,,,12.7058,5.3235,,,,,,1.3955,,,,39.2678,,,,,,,,,,,,,,,,,,5.294,8.95,,2.2254,,3.8041,,,,,,,,,,,,,8.8496,,4.8524,,,22.4191,,,,,,,,,,,,,,,,
2009-05-22,,,,,3.4682,,,23.3544,,8.4317,,,,,,,,,,,,,,,,,,63.1141,,,,,,,,,,4.8511,,,,3.5877,12.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.747,,,,15.6997,,,,,,,,,,,5.366,,,,,,3.9298,,,12.7687,5.3014,,,,,,1.426,,,,39.6356,,,,,,,,,,,,,,,,,,5.2679,8.991,,2.2449,,3.8842,,,,,,,,,,,,,8.8674,,5.096,,,22.7709,,,,,,,,,,,,,,,,
2009-05-25,,,,,3.4424,,,23.2919,,8.3838,,,,,,,,,,,,,,,,,,64.7068,,,,,,,,,,4.8967,,,,3.5424,11.9293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7649,,,,15.6099,,,,,,,,,,,5.3343,,,,,,3.949,,,12.8161,5.327,,,,,,1.4198,,,,40.2425,,,,,,,,,,,,,,,,,,5.2891,9.0667,,2.2449,,3.9003,,,,,,,,,,,,,8.915,,5.0601,,,22.6363,,,,,,,,,,,,,,,,
2009-05-26,,,,,3.4325,,,23.1172,,8.4047,,,,,,,,,,,,,,,,,,65.8494,,,,,,,,,,4.9028,,,,3.5755,12.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8546,,,,15.7612,,,,,,,,,,,5.2825,,,,,,3.9687,,,12.8319,5.3967,,,,,,1.426,,,,40.4699,,,,,,,,,,,,,,,,,,5.3734,9.1193,,2.2449,,3.948,,,,,,,,,,,,,8.9623,,5.1603,,,22.786,,,,,,,,,,,,,,,,
2009-05-27,,,,,3.5714,,,23.3292,,8.6727,,,,,,,,,,,,,,,,,,68.6191,,,,,,,,,,4.9761,,,,3.4972,12.2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8068,,,,15.6548,,,,,,,,,,,5.1588,,,,,,3.9817,,,12.8633,5.4055,,,,,,1.4318,,,,42.7645,,,,,,,,,,,,,,,,,,5.4011,9.1366,,2.2594,,4.0387,,,,,,,,,,,,,9.0039,,5.0672,,,23.0479,,,,,,,,,,,,,,,,
2009-05-28,,,,,3.5379,,,22.9987,,8.7413,,,,,,,,,,,,,,,,,,65.1916,,,,,,,,,,4.8629,,,,3.5588,12.1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8426,,,,15.565,,,,,,,,,,,5.1307,,,,,,3.9424,,,12.7216,5.2945,,,,,,1.426,,,,44.2818,,,,,,,,,,,,,,,,,,5.3459,9.0494,,2.2155,,4.0071,,,,,,,,,,,,,9.0693,,5.0529,,,23.1529,,,,,,,,,,,,,,,,
2009-05-29,,,,,3.4721,,,22.955,,8.7552,,,,,,,,,,,,,,,,,,63.9105,,,,,,,,,,4.8511,,,,3.5921,11.9877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7948,,,,15.7668,,,,,,,,,,,5.0788,,,,,,3.923,,,12.6743,5.4311,,,,,,1.4927,,,,43.7129,,,,,,,,,,,,,,,,,,5.3603,9.224,,2.2009,,3.9963,,,,,,,,,,,,,9.0395,,4.9454,,,23.2725,,,,,,,,,,,,,,,,
2009-06-01,,,,,3.5813,,,23.4851,,8.9613,,,,,,,,,,,,,,,,,,64.7415,,,,,,,,,,4.9817,,,,3.5509,12.4881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0757,,,,15.9746,,,,,,,,,,,5.1387,,,,,,3.9817,,,12.6191,5.4567,,,,,,1.5168,,,,48.4538,,,,,,,,,,,,,,,,,,5.4336,9.5618,,2.2594,,4.1614,,,,,,,,,,,,,9.0871,,5.0314,,,23.7516,,,,,,,,,,,,,,,,
2009-06-02,,,,,3.6211,,,23.7661,,9.0918,,,,,,,,,,,,,,,,,,65.3299,,,,,,,,,,4.9989,,,,3.6293,12.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0576,,,,16.0922,,,,,,,,,,,5.147,,,,,,4.0274,,,12.4459,5.588,,,,,,1.5289,,,,48.0558,,,,,,,,,,,,,,,,,,5.3978,9.7773,,2.2738,,4.1349,,,,,,,,,,,,,9.1167,,5.096,,,24.4103,,,,,,,,,,,,,,,,
2009-06-03,,,,,3.5337,,,23.1671,,9.0506,,,,,,,,,,,,,,,,,,63.6684,,,,,,,,,,4.829,,,,3.5424,12.6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8785,,,,16.0865,,,,,,,,,,,5.171,,,,,,3.9557,,,12.241,5.4872,,,,,,1.4985,,,,45.6852,,,,,,,,,,,,,,,,,,5.3329,9.4513,,2.2206,,4.0174,,,,,,,,,,,,,9.0573,,5.0529,,,24.747,,,,,,,,,,,,,,,,
2009-06-04,,,,,3.486,,,23.2107,,9.0918,,,,,,,,,,,,,,,,,,63.5298,,,,,,,,,,4.7953,,,,3.6084,12.5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8724,,,,15.7164,,,,,,,,,,,5.1025,,,,,,3.9424,,,12.0284,5.4668,,,,,,1.4985,,,,45.6281,,,,,,,,,,,,,,,,,,5.3459,9.4279,,2.2254,,4.0387,,,,,,,,,,,,,9.0395,,5.2321,,,23.8264,,,,,,,,,,,,,,,,
2009-06-05,,,,,3.508,,,23.1733,,9.2085,,,,,,,,,,,,,,,,,,65.0877,,,,,,,,,,4.8511,,,,3.6376,12.7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8844,,,,15.7948,,,,,,,,,,,4.9079,,,,,,3.9101,,,12.0363,5.5079,,,,,,1.4683,,,,47.1452,,,,,,,,,,,,,,,,,,5.2792,9.5444,,2.2401,,4.1243,,,,,,,,,,,,,9.0633,,5.1532,,,23.946,,,,,,,,,,,,,,,,
2009-06-08,,,,,3.4028,,,22.8864,,9.0369,,,,,,,,,,,,,,,,,,62.7334,,,,,,,,,,4.7667,,,,3.6662,12.7756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8366,,,,15.5931,,,,,,,,,,,4.8191,,,,,,3.8709,,,11.9811,5.5148,,,,,,1.4564,,,,44.7561,,,,,,,,,,,,,,,,,,5.2388,9.358,,2.196,,4.0604,,,,,,,,,,,,,9.0277,,5.0815,,,23.3549,,,,,,,,,,,,,,,,
2009-06-09,,,,,3.508,,,23.0486,,9.1606,,,,,,,,,,,,,,,,,,62.3526,,,,,,,,,,4.8066,,,,3.9884,12.4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8486,,,,15.8678,,,,,,,,,,,4.8674,,,,,,3.9101,,,12.0676,5.5695,,,,,,1.4198,,,,45.5145,,,,,,,,,,,,,,,,,,5.2307,9.4338,,2.2058,,4.1295,,,,,,,,,,,,,9.0931,,5.2751,,,23.542,,,,,,,,,,,,,,,,
2009-06-10,,,,,3.5158,,,23.1797,,9.2912,,,,,,,,,,,,,,,,,,62.8025,,,,,,,,,,4.9079,,,,3.8689,12.5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7711,,,,16.2603,,,,,,,,,,,5.0092,,,,,,3.9262,,,11.9024,5.8545,,,,,,1.4716,,,,47.1643,,,,,,,,,,,,,,,,,,5.2129,9.6611,,2.2254,,4.2362,,,,,,,,,,,,,9.1405,,5.1532,,,23.774,,,,,,,,,,,,,,,,
2009-06-11,,,,,3.5675,,,23.3604,,9.3323,,,,,,,,,,,,,,,,,,63.1838,,,,,,,,,,4.9532,,,,3.8068,12.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8186,,,,16.294,,,,,,,,,,,5.0823,,,,,,3.9262,,,11.9181,6.0969,,,,,,1.4958,,,,49.0418,,,,,,,,,,,,,,,,,,5.182,9.7543,,2.2497,,4.2788,,,,,,,,,,,,,9.1583,,5.2106,,,24.298,,,,,,,,,,,,,,,,
2009-06-12,,,,,3.5337,,,23.2107,,9.2497,,,,,,,,,,,,,,,,,,63.3566,,,,,,,,,,5.0044,,,,3.8109,12.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7411,,,,16.2883,,,,,,,,,,,5.0253,,,,,,3.9361,,,12.0913,5.9756,,,,,,1.5111,,,,47.6006,,,,,,,,,,,,,,,,,,5.1317,9.6667,,2.2594,,4.3002,,,,,,,,,,,,,9.1997,,5.1532,,,24.9194,,,,,,,,,,,,,,,,
2009-06-15,,,,,3.4524,,,22.6869,,9.0437,,,,,,,,,,,,,,,,,,62.4217,,,,,,,,,,4.8684,,,,3.7117,11.9719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6513,,,,16.008,,,,,,,,,,,5.0418,,,,,,3.8841,,,12.0363,5.815,,,,,,1.4593,,,,45.2681,,,,,,,,,,,,,,,,,,5.0226,9.4164,,2.196,,4.1884,,,,,,,,,,,,,9.1167,,5.182,,,24.7023,,,,,,,,,,,,,,,,
2009-06-16,,,,,3.4008,,,22.7679,,9.1811,,,,,,,,,,,,,,,,,,61.6602,,,,,,,,,,4.812,,,,3.7199,11.6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6753,,,,15.6827,,,,,,,,,,,4.9526,,,,,,3.8451,,,11.9495,5.8031,,,,,,1.4471,,,,45.7421,,,,,,,,,,,,,,,,,,5.0536,9.4338,,2.1862,,4.2148,,,,,,,,,,,,,9.1108,,5.0887,,,24.4852,,,,,,,,,,,,,,,,
2009-06-17,,,,,3.2321,,,22.0817,,8.9201,,,,,,,,,,,,,,,,,,57.575,,,,,,,,,,4.6596,,,,3.5674,10.9817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5142,,,,14.9203,,,,,,,,,,,4.8797,,,,,,3.6108,,,11.9495,5.7862,,,,,,1.4198,,,,42.9542,,,,,,,,,,,,,,,,,,5.026,9.1366,,2.1208,,4.172,,,,,,,,,,,,,9.1108,,4.8881,,,22.8682,,,,,,,,,,,,,,,,
2009-06-18,,,,,3.2718,,,22.1753,,8.9887,,,,,,,,,,,,,,,,,,57.4017,,,,,,,,,,4.7102,,,,3.6662,10.9127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7591,,,,15.0771,,,,,,,,,,,4.9,,,,,,3.6431,,,11.9811,5.7348,,,,,,1.3955,,,,43.5422,,,,,,,,,,,,,,,,,,5.1298,9.1251,,2.1229,,4.2736,,,,,,,,,,,,,9.2238,,4.7807,,,23.1829,,,,,,,,,,,,,,,,
