date,IAG,JAZ,IBR,TPZ,CUB,IBE,BKT,AUM,EBR,PHM,AEN,BTO,TRE,TEF,SCH,EXT,NHH,ALB,ROV,HHU,RAD,GPP,OHL,CEP,AMP,LOR,POP,ALM,ECR,EBA,GAS,HIS,MVC,REE,A3T,URB,AMS,SEV,VAL,SCY,GAM,EVA,TRR,CAB,RED,FDR,ACS,TAB,UNI,GRF,IBL,FER,PUL,REP,MEL,ELE,SAB,CRF,ANE,BBV,ACX,ANA,ACE,MAS,ARG,ALT,DRC,NTG,CLN,SYV,MAP,CAN,SAR,BCH,TEM,IDR,CTE,PRS,FOC,AZC,SOL,CEN,HID,SGR,ENC,SAN,UNF,SGC,PRY,CAR,LOG,PMD,MRL,FAD,TL5,VIS,CRI,ARA,BKI,BME,ITX,COL,CIN,ASL,ZEL,TUB,MTS,ZOT,DIA,ABE,AGR,VDR,GES,TPI,CIE,FCC,ENG,CTF,AGS,ABG,URA,SLR,CTG,ACR,FEC
2012-04-17,1.8417,,,,,3.023,1.7313,,11.0988,,,,24.5548,8.0652,,,,,,,,,,,,,,,,,,,,5.8326,,,12.679,,,,,,,1.9173,,,12.7584,,,7.2723,,,,10.8222,,,1.1527,,,3.6232,7.1661,38.7454,,,,,,,,,1.5969,,,,,7.1964,,,,,,,,,,3.2595,,,,,,,,,3.2385,,,,102.116,11.4361,12.6893,,,,,,29.175,,0.8381,,,,,,,9.3736,9.5166,,,2.4362,,,,,
2012-04-18,1.8086,,,,,2.7853,1.6127,,10.9092,,,,24.2231,7.7303,,,,,,,,,,,,,,,,,,,,5.6659,,,12.6041,,,,,,,1.8501,,,11.986,,,7.3122,,,,10.1496,,,1.1222,,,3.5123,6.8971,36.5492,,,,,,,,,1.5367,,,,,6.8756,,,,,,,,,,3.1279,,,,,,,,,3.1535,,,,101.0596,11.2914,12.3284,,,,,,28.4205,,0.8105,,,,,,,8.795,9.2471,,,2.2932,,,,,
2012-04-19,1.8061,,,,,2.6994,1.5774,,10.8007,,,,23.8748,7.5104,,,,,,,,,,,,,,,,,,,,5.776,,,13.2478,,,,,,,1.8088,,,11.5048,,,7.3903,,,,9.6653,,,1.1091,,,3.3533,6.8409,35.4926,,,,,,,,,1.5064,,,,,6.6007,,,,,,,,,,3.0167,,,,,,,,,3.015,,,,99.4164,11.3682,12.2374,,,,,,27.305,,0.8221,,,,,,,8.5549,9.2643,,,2.2469,,,,,
2012-04-20,1.8266,,,,,2.783,1.6051,,10.7646,,,,23.5592,7.7163,,,,,,,,,,,,,,,,,,,,5.8427,,,13.4287,,,,,,,1.8114,,,10.9399,,,7.4393,,,,9.8334,,,1.1119,,,3.4551,6.9752,36.2721,,,,,,,,,1.5208,,,,,6.8331,,,,,,,,,,3.0903,,,,,,,,,3.0558,,,,99.651,11.2975,12.3956,,,,,,27.5282,,0.8223,,,,,,,8.6076,9.353,,,2.3251,,,,,
2012-04-23,1.7381,,,,,2.7054,1.5511,,10.5751,,,,22.4941,7.5035,,,,,,,,,,,,,,,,,,,,5.6834,,,13.1773,,,,,,,1.7989,,,9.8357,,,7.3949,,,,9.2467,,,1.0847,,,3.3888,6.696,35.4728,,,,,,,,,1.473,,,,,6.8561,,,,,,,,,,3.0425,,,,,,,,,2.9351,,,,97.1861,11.1951,12.1378,,,,,,26.0833,,0.7972,,,,,,,7.9894,9.1482,,,2.2109,,,,,
2012-04-24,1.7947,,,,,2.7488,1.5872,,10.4422,,,,23.0758,7.7094,,,,,,,,,,,,,,,,,,,,5.8627,,,13.2743,,,,,,,1.787,,,9.8758,,,8.2799,,,,9.3258,,,1.0952,,,3.4904,6.791,36.9409,,,,,,,,,1.4836,,,,,6.9243,,,,,,,,,,3.1287,,,,,,,,,2.9581,,,,98.7512,11.211,12.2054,,,,,,26.71,,0.8394,,,,,,,8.2262,9.2845,,,2.358,,,,,
2012-04-25,1.859,,,,,2.7799,1.6925,,10.8086,,,,23.6495,7.8802,,,,,,,,,,,,,,,,,,,,5.8828,,,13.5918,,,,,,,1.8388,,,10.4954,,,8.2129,,,,9.4017,,,1.1138,,,3.5677,7.063,37.1942,,,,,,,,,1.5286,,,,,6.9825,,,,,,,,,,3.198,,,,,,,,,3.0567,,,,99.2599,11.5226,12.0294,,,,,,27.8575,,0.8507,,,,,,,8.841,9.2269,,,2.4598,,,,,
2012-04-26,1.8365,,,,,2.7559,1.6523,,10.7525,,,,23.7847,7.7615,,,,,,,,,,,,,,,,,,,,5.8527,,,13.4331,,,,,,,1.8082,,,9.8395,,,8.4939,,,,9.527,,,1.1057,,,3.4923,6.991,36.474,,,,,,,,,1.4953,,,,,6.6865,,,,,,,,,,3.0903,,,,,,,,,2.9317,,,,99.4947,11.6443,12.129,,,,,,27.6557,,0.8587,,,,,,,8.4826,9.1857,,,2.3457,,,,,
2012-04-27,1.8938,,,,,2.7901,1.7573,,11.0865,,,,24.473,7.8941,,,,,,,,,,,,,,,,,,,,5.9255,,,13.6976,,,,,,,1.84,,,10.3313,,,8.4716,,,,9.6884,,,1.1294,,,3.5372,7.1117,37.1427,,,,,,,,,1.5286,,,,,6.8535,,,,,,,,,,3.1488,,,,,,,,,3.0449,,,,101.3334,11.5706,12.1576,,,,,,28.1976,,0.8718,,,,,,,8.8081,9.2504,,,2.4032,,,,,
2012-04-30,1.8851,,,,,2.7259,1.7093,,10.7564,,,,24.1124,7.6814,,,,,,,,,,,,,,,,,,,,5.9892,,,13.618,,,,,,,1.8501,,,10.0946,,,8.4828,,,,9.5237,,,1.1119,,,3.4607,6.96,36.7232,,,,,,,,,1.5086,,,,,6.9278,,,,,,,,,,3.071,,,,,,,,,2.9139,,,,101.4508,11.4198,12.0846,,,,,,27.6769,,0.8604,,,,,,,8.4859,9.0628,,,2.3754,,,,,
2012-05-02,1.9303,,,,,2.6449,1.6387,,10.6034,,,,24.0306,7.4406,,,,,,,,,,,,,,,,,,,,5.8555,,,13.6272,,,,,,,1.7875,,,9.7119,,,8.6053,,,,9.0622,,,1.066,,,3.3452,6.6841,36.4542,,,,,,,,,1.4919,,,,,6.8058,,,,,,,,,,2.9691,,,,,,,,,2.9327,,,,96.2471,11.2975,12.141,,,,,,27.3368,,0.8676,,,,,,,8.1538,9.039,,,2.5462,,,,,
2012-05-03,1.9111,,,,,2.6683,1.6347,,,,,,24.3049,7.4511,,,,,,,,,,,,,,,,,,,,5.8254,,,13.5918,,,,,,,1.7535,,,9.9269,,,8.6832,,,,9.1512,,,1.0479,,,3.3094,6.6887,36.7311,,,,,,,,,1.4836,,,,,6.8218,,,,,,,,,,2.9795,,,,,,,,,2.9581,,,,96.4037,11.2752,12.4142,,,,,,26.7951,,0.8555,,,,,,,8.1275,9.0866,,,2.5019,,,,,
2012-05-04,1.8938,,,,,2.6939,1.6615,,,,,,23.3094,7.5734,,,,,,,,,,,,,,,,,,,,5.8044,,,13.495,,,,,,,1.7669,,,9.8686,,,8.6613,,,,8.9929,,,1.0468,,,3.4057,6.371,36.7786,,,,,,,,,1.4594,,,,,6.8288,,,,,,,,,,3.0449,,,,,,,,,2.885,,,,96.0517,11.126,12.125,,,,,,26.03,,0.8301,,,,,,,7.9828,8.9501,,,2.2984,,,,,
2012-05-07,1.9581,,,,,2.7775,1.7394,,,,,,24.0427,7.7757,,,,,,,,,,,,,,,,,,,,5.9355,,,13.5255,,,,,,,1.8151,,,10.3824,,,8.6254,,,,9.2139,,,1.0453,,,3.5888,6.4871,37.5978,,,,,,,,,1.4745,,,,,6.8853,,,,,,,,,,3.1876,,,,,,,,,2.947,,,,92.9216,11.3439,12.2219,,,,,,26.8589,,0.8404,,,,,,,8.3675,9.0116,,,2.3776,,,,,
2012-05-08,1.8266,,,,,2.7333,1.7376,,,,,,23.6248,7.8002,,,,,,,,,,,,,,,,,,,,5.9164,,,13.6447,,,,,,,1.8372,,,9.8285,,,8.6254,,,,9.036,,,1.0496,,,3.5644,6.3361,37.2179,,,,,,,,,1.4317,,,,,6.9384,,,,,,,,,,3.1632,,,,,,,,,2.8374,,,,88.5004,11.3339,12.1375,,,,,,26.1895,,0.8278,,,,,,,8.2887,9.1174,,,2.3806,,,,,
2012-05-09,1.7808,,,,,2.6468,1.6451,,,,,,24.3664,7.6742,,,,,,,,,,,,,,,,,,,,5.7524,,,13.7329,,,,,,,1.7143,,,9.5479,,,8.3359,,,,8.6535,,,1.0036,,,3.3954,6.5309,36.4067,,,,,,,,,1.3417,,,,,6.7492,,,,,,,,,,3.02,,,,,,,,,2.8051,,,,83.336,11.0235,12.143,,,,,,26.285,,0.841,,,,,,,8.0519,8.9708,,,2.318,,,,,
2012-05-10,1.7722,,,,,2.7349,1.7383,,,,,,24.4359,7.8977,,,,,,,,,,,,,,,,,,,,5.7843,,,13.5829,,,,,,,1.7575,,,10.2257,,,8.1373,,,,9.3655,,,1.0198,,,3.5989,6.7357,37.7798,,,,,,,,,1.4089,,,,,7.2159,,,,,,,,,,3.2009,,,,,,,,,2.9614,,,,82.3578,11.2549,12.1753,,,,,,26.9542,,0.8528,,,,,,,8.269,9.1174,,,2.4557,,,,,
2012-05-11,1.7878,,,,,2.7178,1.7376,,,,,,24.8049,7.7932,,,,,,,,,,,,,,,,,,,,5.7908,,,13.3935,,,,,,,1.739,,,10.0543,,,8.2263,,,,9.2532,,,1.0105,,,3.5533,6.7379,37.0834,,,,,,,,,1.3835,,,,,6.7739,,,,,,,,,,3.1687,,,,,,,,,3.0176,,,,81.0276,11.1598,12.3441,,,,,,26.6994,,0.8946,,,,,,,7.8579,9.2164,,,2.4546,,,,,
2012-05-14,1.7374,,,,,2.6396,1.679,,,,,,24.1698,7.5975,,,,,,,,,,,,,,,,,,,,5.606,,,13.3935,,,,,,,1.6725,,,9.6901,,,8.244,,,,9.0952,,,0.9838,,,3.4212,6.6015,36.8023,,,,,,,,,1.3605,,,,,6.72,,,,,,,,,,3.0726,,,,,,,,,3.0634,,,,73.7895,10.8679,12.1268,,,,,,25.6476,,0.8668,,,,,,,7.3812,9.0596,,,2.3209,,,,,
2012-05-15,1.627,,,,,2.5799,1.6529,,,,,,24.0427,7.4511,,,,,,,,,,,,,,,,,,,,5.4885,,,13.5169,,,,,,,1.6269,,,9.4567,,,8.2664,,,,8.9733,,,0.9656,,,3.3371,6.4712,35.4014,,,,,,,,,1.337,,,,,6.5407,,,,,,,,,,2.9948,,,,,,,,,2.9351,,,,72.8505,10.7836,12.3908,,,,,,25.2865,,0.8758,,,,,,,7.1148,8.9125,,,2.2388,,,,,
2012-05-16,1.6766,,,,,2.5598,1.5734,,,,,,23.6248,7.4302,,,,,,,,,,,,,,,,,,,,5.3064,,,13.2566,,,,,,,1.6155,,,9.2818,,,8.2353,,,,8.8578,,,0.9656,,,3.3239,6.4083,34.3846,,,,,,,,,1.2859,,,,,6.485,,,,,,,,,,2.9406,,,,,,,,,2.8953,,,,64.7516,10.5489,12.1501,,,,,,24.6806,,0.8557,,,,,,,6.9636,8.7522,,,2.1894,,,,,
2012-05-17,1.546,,,,,2.5428,1.5038,,,,,,23.6126,7.4022,,,,,,,,,,,,,,,,,,,,5.3537,,,13.3095,,,,,,,1.566,,,9.9159,,,8.2842,,,,8.7854,,,0.9405,,,3.2308,6.3484,34.1827,,,,,,,,,1.2515,,,,,6.5318,,,,,,,,,,2.8916,,,,,,,,,2.8799,,,,55.6356,10.5923,12.1322,,,,,,23.9688,,0.8632,,,,,,,7.3549,8.8514,,,2.0834,,,,,
2012-05-18,1.554,,,,,2.6318,1.54,,,,,,23.5388,7.2045,,,,,,,,,,,,,,,,,,,,5.3647,,,13.2213,,,,,,,1.6006,,,10.2583,,,8.0948,,,,9.0159,,,0.9425,,,3.3503,6.4045,35.7773,,,,,,,,,1.2825,,,,,7.0533,,,,,,,,,,2.9773,,,,,,,,,2.9487,,,,68.7032,10.3708,12.071,,,,,,24.2345,,0.8684,,,,,,,7.6113,8.8409,,,2.1494,,,,,
2012-05-21,1.5593,,,,,2.6,1.531,,,,,,24.0263,7.1298,,,,,,,,,,,,,,,,,,,,5.3173,,,13.6227,,,,,,,1.5948,,,10.3644,,,8.2686,,,,8.891,,,0.9377,,,3.3117,6.4272,36.466,,,,,,,,,1.268,,,,,7.0215,,,,,,,,,,2.9367,,,,,,,,,3.0294,,,,68.9771,10.072,11.9507,,,,,,24.8507,,0.8691,,,,,,,7.6541,8.7931,,,2.14,,,,,
2012-05-22,1.5809,,,,,2.666,1.5521,,,,,,24.899,7.2562,,,,,,,,,,,,,,,,,,,,5.4749,,,13.7593,,,,,,,1.6412,,,10.3497,,,8.2731,,,,9.0755,,,0.9394,,,3.3961,6.5666,37.1942,,,,,,,,,1.3004,,,,,7.1125,,,,,,,,,,3.0051,,,,,,,,,3.0277,,,,67.2947,10.6126,12.2938,,,,,,25.127,,0.8783,,,,,,,7.6672,8.981,,,2.2418,,,,,
2012-05-23,1.5229,,,,,2.5768,1.498,,,,,,24.5139,6.9003,,,,,,,,,,,,,,,,,,,,5.3574,,,13.2743,,,,,,,1.6134,,,9.9632,,,8.0927,,,,8.7953,,,0.922,,,3.2588,6.4035,35.7735,,,,,,,,,1.2549,,,,,6.7898,,,,,,,,,,2.9144,,,,,,,,,3.0201,,,,66.3557,10.1962,12.1843,,,,,,23.8741,,0.8492,,,,,,,7.0261,8.8684,,,2.103,,,,,
2012-05-24,1.5583,,,,,2.6256,1.5042,,,,,,24.473,7.0287,,,,,,,,,,,,,,,,,,,,5.4074,,,13.3889,,,,,,,1.6269,,,9.8431,,,8.271,,,,9.0918,,,0.9242,,,3.3407,6.3839,36.0188,,,,,,,,,1.245,,,,,6.8756,,,,,,,,,,2.9554,,,,,,,,,3.1017,,,,61.426,10.3774,12.3657,,,,,,24.4431,,0.8723,,,,,,,7.0556,9.0014,,,2.0865,,,,,
2012-05-25,1.5384,,,,,2.6296,1.4925,,,,,,25.0833,6.9801,,,,,,,,,,,,,,,,,,,,5.4376,,,13.3935,,,,,,,1.6205,,,10.1602,,,8.36,,,,9.1379,,,0.922,,,3.3414,6.3773,36.0347,,,,,,,,,1.2389,,,,,6.7059,,,,,,,,,,2.9627,,,,,,,,,3.2291,,,,,10.4413,12.4125,,,,,,24.5614,,0.8808,,,,,,,7.1346,9.1276,,,2.177,,,,,
2012-05-28,1.4872,,,,,2.5265,1.4288,,,,,,25.4152,6.8567,,,,,,,,,,,,,,,,,,,,5.3363,,,13.4683,,,,,,,1.538,,,10.0689,,,8.4359,,,,9.1052,,,0.8728,,,3.2282,6.3892,35.4053,,,,,,,,,1.208,,,,,6.9137,,,,,,,,,,2.867,,,,,,,,,3.3226,,,,53.2099,10.391,12.402,,,,,,24.5399,,0.8718,,,,,,,6.9241,8.9742,,,2.0937,,,,,
2012-05-29,1.5419,,,,,2.4421,1.3679,,,,,,25.317,6.657,,,,,,,,,,,,,,,,,,,,5.3537,,,13.4109,,,,,,,1.4981,,,10.0216,,,8.3958,,,,8.4526,,,0.8352,,,3.1435,6.3589,35.5518,,,,,,,,,1.1815,,,,,6.865,,,,,,,,,,2.7978,,,,,,,,,3.1808,,,,44.5632,10.1894,12.4161,,,,,,25.4635,,0.8557,,,,,,,6.7467,8.916,,,2.0887,,,,,
2012-05-30,1.528,,,,,2.3686,1.3364,,,,,,24.5837,6.4261,,,,,,,,,,,,,,,,,,,,5.3967,,,12.9214,,,,,,,1.5033,,,9.9341,,,8.2887,,,,8.0374,,,0.8273,,,3.0988,6.1998,34.3727,,,,,,,,,1.1195,,,,,6.8049,,,,,,,,,,2.765,,,,,,,,,3.015,,,,40.729,9.7392,11.9972,,,,,,24.6151,,0.8495,,,,,,,6.5724,8.8376,,,1.9765,,,,,
2012-05-31,1.5384,,,,,2.3833,1.2552,,,,,,23.7232,6.4912,,,,,,,,,,,,,,,,,,,,5.4494,,,13.0669,,,,,,,1.4613,,,9.7811,,,8.1795,,,,7.9616,,,0.8235,,,3.1191,6.0839,33.5969,,,,,,,,,1.082,,,,,6.408,,,,,,,,,,2.7942,,,,,,,,,2.9038,,,,40.8072,9.4,12.0099,,,,,,23.9599,,0.8417,,,,,,,6.7006,8.6225,,,1.8784,,,,,
2012-06-01,1.5429,,,,,2.3955,1.2295,,,,,,23.3831,6.54,,,,,,,,,,,,,,,,,,,,5.4476,,,12.9039,,,,,,,1.4839,,,9.7738,,,8.1616,,,,7.7704,,,0.8269,,,3.155,6.1817,32.4573,,,,,,,,,1.0662,,,,,6.286,,,,,,,,,,2.8105,,,,,,,,,2.8536,,,,39.9073,9.5041,11.6867,,,,,,23.3693,,0.8051,,,,,,,6.2482,8.6429,,,1.8892,,,,,
2012-06-04,1.546,,,,,2.4876,1.2581,,,,,,23.4568,6.8167,,,,,,,,,,,,,,,,,,,,5.5313,,,12.8908,,,,,,,1.5342,,,10.2039,,,8.0548,,,,8.0604,,,0.8397,,,3.2872,6.4499,33.1594,,,,,,,,,1.0924,,,,,6.3161,,,,,,,,,,2.947,,,,,,,,,2.9819,,,,39.7117,9.3429,11.6867,,,,,,23.5517,,0.8122,,,,,,,6.2074,8.7113,,,1.9157,,,,,
2012-06-05,1.554,,,,,2.466,1.2867,,,,,,23.8256,6.7571,,,,,,,,,,,,,,,,,,,,5.5921,,,12.9082,,,,,,,1.5732,,,10.2039,,,8.0858,,,,8.2152,,,0.8483,,,3.3087,6.5666,33.3119,,,,,,,,,1.0795,,,,,6.4204,,,,,,,,,,2.9815,,,,,,,,,3.0762,,,,39.79,9.37,11.7421,,,,,,23.9707,,0.837,,,,,,,6.4416,8.7283,,,1.9852,,,,,
2012-06-06,1.547,,,,,2.5393,1.2486,,,,,,24.559,6.9751,,,,,,,,,,,,,,,,,,,,5.8373,,,12.9347,,,,,,,1.6266,,,10.6629,,,8.155,,,,8.3373,,,0.8669,,,3.4145,6.6918,33.9335,,,,,,,,,1.0939,,,,,6.575,,,,,,,,,,3.0599,,,,,,,,,3.1366,,,,40.6899,9.6959,11.9631,,,,,,24.733,,0.8386,,,,,,,6.3862,8.8684,,,2.0895,,,,,
2012-06-07,1.5583,,,,,2.4947,1.2252,,,,,,24.8662,6.8567,,,,,,,,,,,,,,,,,,,,5.8635,,,13.2478,,,,,,,1.6641,,,10.5974,,,8.4716,,,,8.232,,,0.8811,,,3.4539,6.5756,33.8306,,,,,,,,,1.1062,,,,,6.4982,,,,,,,,,,3.1105,,,,,,,,,3.1587,,,,40.0638,9.9409,12.105,,,,,,24.9051,,0.837,,,,,,,6.5724,8.8341,,,2.105,,,,,
2012-06-08,1.5652,,,,,2.6187,1.2649,,,,,,25.0384,7.1072,,,,,,,,,,,,,,,,,,,,5.9101,,,13.4772,,,,,,,1.7019,,,10.5793,,,8.409,,,,8.413,,,0.926,,,3.4916,6.5401,34.0776,,,,,,,,,1.1098,,,,,6.4523,,,,,,,,,,3.154,,,,,,,,,3.2462,,,,40.2594,9.9141,12.1142,,,,,,24.3681,,0.8386,,,,,,,6.6742,9.1583,,,2.0669,,,,,
2012-06-11,1.5602,,,,,2.5901,1.2706,,,,,,25.2636,7.0332,,,,,,,,,,,,,,,,,,,,5.9056,,,13.618,,,,,,,1.708,,,10.2039,,,8.5786,,,,8.2615,,,0.9307,,,3.4916,6.3628,33.2667,,,,,,,,,1.1437,,,,,6.3356,,,,,,,,,,3.1454,,,,,,,,,3.1577,,,,41.0028,9.8973,12.1107,,,,,,23.8634,,0.8253,,,,,,,6.4428,9.056,,,2.0348,,,,,
2012-06-12,1.5438,,,,,2.6135,1.2116,,,,,,24.9932,7.1487,,,,,,,,,,,,,,,,,,,,5.9364,,,13.5387,,,,,,,1.6976,,,10.233,,,8.5828,,,,8.2978,,,0.9211,,,3.4863,6.1718,33.3942,,,,,,,,,1.1161,,,,,6.2489,,,,,,,,,,3.1336,,,,,,,,,3.1662,,,,40.2203,9.8334,12.1466,,,,,,23.9923,,0.8295,,,,,,,6.3193,9.039,,,2.0161,,,,,
2012-06-13,1.5289,,,,,2.6142,1.2227,,,,,,24.6903,7.1216,,,,,,,,,,,,,,,,,,,,5.9555,,,13.6976,,,,,,,1.7252,,,10.029,,,8.9242,,,,8.2351,,,0.9294,,,3.5309,6.1097,32.6285,,,,,,,,,1.1282,,,,,6.0156,,,,,,,,,,3.1734,,,,,,,,,3.145,,,,39.7117,9.7999,13.5522,,,,,,23.6807,,0.8244,,,,,,,6.0897,9.1038,,,1.979,,,,,
2012-06-14,1.5376,,,,,2.642,1.2761,,,,,,24.9564,7.2124,,,,,,,,,,,,,,,,,,,,6.0822,,,13.7771,,,,,,,1.7542,,,10.2039,,,9.1361,,,,8.1956,,,0.9484,,,3.5644,5.9891,33.4806,,,,,,,,,1.1172,,,,,6.0288,,,,,,,,,,3.2321,,,,,,,,,3.3269,,,,38.4989,10.1154,13.7748,,,,,,23.6118,,0.8292,,,,,,,6.2673,9.1857,,,1.9977,,,,,
2012-06-15,1.5723,,,,,2.7134,1.2677,,,,,,26.1406,7.1843,,,,,,,,,,,,,,,,,,,,6.2024,,,13.7771,,,,,,,1.7482,,,10.5245,,,8.8975,,,,8.3175,,,0.9599,,,3.5588,6.1014,34.0117,,,,,,,,,1.1491,,,,,6.203,,,,,,,,,,3.2016,,,,,,,,,3.4297,,,,35.9949,10.4042,13.6779,,,,,,24.8971,,0.8389,,,,,,,6.5152,9.2677,,,2.0555,,,,,
2012-06-18,1.6288,,,,,2.5728,1.2084,,,,,,25.5997,6.9022,,,,,,,,,,,,,,,,,,,,6.0729,,,13.8122,,,,,,,1.708,,,10.2914,,,8.8729,,,,8.0472,,,0.9509,,,3.409,6.1687,33.7851,,,,,,,,,1.1381,,,,,5.9254,,,,,,,,,,3.055,,,,,,,,,3.3736,,,,32.7475,10.1593,13.5934,,,,,,24.9187,,0.8247,,,,,,,6.2469,9.1241,,,2.0491,,,,,
2012-06-19,1.6506,,,,,2.6961,1.247,,,,,,26.1324,7.1705,,,,,,,,,,,,,,,,,,,,6.0474,,,13.9798,,,,,,,1.7664,,,10.4919,,,8.8928,,,,8.291,,,0.9509,,,3.497,6.2937,34.4893,,,,,,,,,1.1002,,,,,6.0554,,,,,,,,,,3.1417,,,,,,,,,3.3864,,,,31.6129,10.1894,14.0194,,,,,,26.2691,,0.8207,,,,,,,6.214,9.3461,,,2.1124,,,,,
2012-06-20,1.7044,,,,,2.7126,1.2602,,,,,,26.9312,7.217,,,,,,,,,,,,,,,,,,,,6.0895,,,14.0019,,,,,,,1.7781,,,10.918,,,8.9154,,,,8.3999,,,0.9733,,,3.6158,6.3361,35.8477,,,,,,,,,1.1299,,,,,6.2932,,,,,,,,,,3.2275,,,,,,,,,3.3761,,,,32.8648,10.4312,13.9799,,,,,,26.917,,0.8201,,,,,,,6.3587,9.3666,,,2.2047,,,,,
2012-06-21,1.7287,,,,,2.721,1.3062,,,,,,26.6037,7.2328,,,,,,,,,,,,,,,,,,,,6.0521,,,13.8564,,,,,,,1.7853,,,10.9473,,,8.855,,,,8.24,,,1.0152,,,3.5976,6.3991,35.0903,,,,,,,,,1.1464,,,,,6.187,,,,,,,,,,3.2287,,,,,,,,,3.2418,,,,36.0731,10.4312,13.8881,,,,,,26.0961,,0.8422,,,,,,,6.1943,9.2742,,,2.2182,,,,,
2012-06-22,1.686,,,,,2.8146,1.3995,,,,,,25.4441,7.3686,,,,,,,,,,,,,,,,,,,,6.0994,,,13.8654,,,,,,,1.8651,,,11.738,,,8.8282,,,,8.3558,,,1.1017,,,3.6317,6.2983,36.1317,,,,,,,,,1.1677,,,,,6.3231,,,,,,,,,,3.2631,,,,,,,,,3.2037,,,,37.9511,10.4144,13.8197,,,,,,25.729,,0.8515,,,,,,,6.4704,9.3803,,,2.2377,,,,,
2012-06-25,1.6697,,,,,2.683,1.3222,,,,,,25.3621,7.0287,,,,,,,,,,,,,,,,,,,,5.8708,,,13.7902,,,,,,,1.7976,,,11.3374,,,8.8059,,,,7.8444,,,1.0673,,,3.4328,6.1105,35.0615,,,,,,,,,1.0931,,,,,6.1668,,,,,,,,,,3.1097,,,,,,,,,3.0354,,,,37.5209,10.1424,13.8772,,,,,,24.5514,,0.8359,,,,,,,6.2055,9.155,,,2.0563,,,,,
2012-06-26,1.6662,,,,,2.6459,1.2649,,,,,,25.022,6.9664,,,,,,,,,,,,,,,,,,,,5.8572,,,13.6842,,,,,,,1.6976,,,11.082,,,8.7903,,,,7.6055,,,1.0104,,,3.3745,6.0762,34.4315,,,,,,,,,1.0628,,,,,5.9485,,,,,,,,,,3.064,,,,,,,,,2.9827,,,,34.2734,10.0148,13.9564,,,,,,24.3356,,0.8162,,,,,,,5.9346,9.039,,,1.995,,,,,
2012-06-27,1.694,,,,,2.7024,1.2702,,,,,,25.3414,7.0891,,,,,,,,,,,,,,,,,,,,6.0457,,,14.1033,,,,,,,1.763,,,11.268,,,8.9866,,,,7.7759,,,1.0239,,,3.4464,6.1323,35.4977,,,,,,,,,1.062,,,,,6.0448,,,,,,,,,,3.1545,,,,,,,,,3.0489,,,,36.6209,10.1391,14.1021,,,,,,24.7136,,0.8539,,,,,,,6.1021,9.155,,,2.047,,,,,
2012-06-28,1.6653,,,,,2.7613,1.2893,,,,,,25.6898,7.1618,,,,,,,,,,,,,,,,,,,,6.0858,,,13.9622,,,,,,,1.7781,,,11.5561,,,8.8952,,,,8.0149,,,1.0036,,,3.5,6.2149,35.9959,,,,,,,,,1.0523,,,,,6.1677,,,,,,,,,,3.1779,,,,,,,,,3.088,,,,35.2124,10.1794,14.0501,,,,,,24.5191,,0.8587,,,,,,,6.1154,9.4144,,,2.0388,,,,,
2012-06-29,1.7147,,,,,2.8821,1.3828,,,,,,26.9518,7.5321,,,,,,,,,,,,,,,,,,,,6.266,,,14.7294,,,,,,,1.8547,,,12.3103,,,8.9131,,,,8.6217,,,1.0361,,,3.8151,6.6834,38.7788,,,,,,,,,1.1556,,,,,6.4752,,,,,,,,,,3.3966,,,,,,,,,3.2521,,,,36.1515,10.673,14.6537,,,,,,26.1827,,0.8819,,,,,,,6.6283,9.8103,,,2.1431,,,,,
2012-07-02,1.707,,,,,2.8814,1.3817,,,,,,27.1034,7.5576,,,,,,,,,,,,,,,,,,,,6.5342,,,14.6413,,,,,,,1.8823,,,11.9566,,,9.1851,,,,8.714,,,1.0436,,,3.8192,6.8319,38.9764,,,,,,,,,1.1549,,,,,6.4602,,,,,,,,,,3.4157,,,,,,,,,3.2597,,,,36.973,10.8813,14.6231,,,,,,26.2042,,0.9,,,,,,,6.7729,9.889,,,2.1728,,,,,
2012-07-03,1.72,,,,,2.907,1.3835,,,,,,27.6155,7.6449,,,,,,,,,,,,,,,,,,,,6.6105,,,14.421,,,,,,,1.873,,,12.1353,,,9.5284,,,,8.9971,,,1.0374,,,3.9243,6.8995,39.5196,,,,,,,,,1.1665,,,,,6.4779,,,,,,,,,,3.461,,,,,,,,,3.2971,,,,35.721,11.1366,14.8155,,,,,,27.738,,0.9009,,,,,,,7.0721,9.9435,,,2.1544,,,,,
2012-07-04,1.7312,,,,,2.7445,1.3782,,,,,,27.1854,7.6084,,,,,,,,,,,,,,,,,,,,6.5125,,,14.4429,,,,,,,1.912,,,12.0915,,,9.6129,,,,9.0926,,,1.0387,,,3.8861,6.7576,39.1286,,,,,,,,,1.1758,,,,,6.5982,,,,,,,,,,3.4512,,,,,,,,,3.3362,,,,36.4644,11.4186,14.7042,,,,,,27.7595,,0.9003,,,,,,,7.0918,9.9332,,,2.1602,,,,,
