date,A3TV,ABE,ABG.P_1,ABG,ACS,ACX_1,ACX_2,AENA,AGS,ALB_2,ALB_3,ALM,ALT,AMP,AMS_1,ANA_1,ANA_2,ANE,BBVA,BKIA,BKIA_1,BKT,BME,BTO_1,BTO_2,CABK,CIE,CIN,CLNX,COL,COL_1,CRI_2,DIA,DRC,EBRO,EBRO_1,ELE,ELE_1,ENC,ENC_1,ENG,FCC,FDR,FER,GAM,GAM_1,GRF,IAG,IBE,IBLA,IBR,IDR,ITX,JAZ,LOR,MAP,MAP_1,MAP_2,MAS,MEL,MRL,MTS,NHH,NHH_2,NTGY,OHLA,PHM,POP,PRS,PRS_1,PUL,RED,REE,REE_1,REP,ROVI,SAB,SAN,SAN_1,SCYR,SCYR_1,SCYR_2,SGC,SGRE,SLR,SOL,TEF,TEM,TL5,TRE,TUB,UNF,VIS,VIS_1,VIS_2,VIS_3,ZEL,benchmark
2005-03-15,,8.908455848693848,,,10.6876,7.7577,,,,,,,29.32,,,44.1803,,,6.1663,,,1.5013,,11.800000190734863,,,,,,,,,,,,,17.280000686645508,,,,6.2395,19.1647,,4.3007,,,,,2.6832,2.02,,9.6138,3.6744,,17.0,,1.2579,,,,,,7.4189,,9.1158665119,,,15.8,,237.1636,,,,,10.5999,,2.0409,,3.8399,,7.9205,,30.71,,,,6.6396,9.08,8.9531,,,6.02,,,,,,9354.6904296875
2005-03-16,,8.820917129516602,,,10.6712,7.6091,,,,,,,28.88,,,44.2449,,,6.0462,,,1.4827,,11.710000038146973,,,,,,,,,,,,,17.309999465942383,,,,6.2176,19.0666,,4.3007,,,,,2.6578,1.98,,9.6066,3.5921,,16.62,,1.2306,,,,,,7.4992,,9.0653164199,,,15.47,,235.6529,,,,,10.3564,,2.0186,,3.7357,,7.7977,,30.51,,,,6.5093,8.95,8.8212,,,6.12,,,,,,9201.1904296875
2005-03-17,,8.965100288391113,,,10.5318,7.6713,,,,,,,29.08,,,43.6318,,,6.0363,,,1.4827,,11.890000343322754,,,,,,,,,,,,,17.43000030517578,,,,6.3425,19.1599,,4.3901,,,,,2.6832,1.9500000000000002,,9.6138,3.5938,,16.7,,1.24,,,,,,7.4408,,9.1242915276,,,15.69,,236.7104,,,,,10.3866,,2.024,,3.756,,7.7921,,30.87,,,,6.5139,8.97,8.8844,,,6.19,,,,,,9235.7900390625
2005-03-18,,9.052639961242676,,,10.6154,7.7887,,,,,,,29.21,,,43.5028,,,6.0511,,,1.4915,,11.84000015258789,,,,,,,,,,,,,17.3700008392334,,,,6.2991,19.0861,,4.3479,,,,,2.6876,1.97,,9.6138,3.5938,,16.7,,1.2369,,,,,,7.3823,,9.1327165422,,,15.6,,237.3147,,,,,10.4934,,2.0121,,3.7799,,7.8331,,30.32,,,,6.5336,9.16,9.0057,,,6.17,,,,,,9263.890625
2005-03-21,,9.037192344665527,,,10.6656,7.7514,,,,,,,29.62,,,43.2126,,,5.9067,,,1.4858,,11.949999809265137,,,,,,,,,,,,,17.399999618530273,,,,6.2176,19.2188,,4.3479,,,,,2.6695,1.9300000000000002,,9.7506,3.6078,,16.53,,1.2516,,,,,,7.3313,,9.1158665119,,,15.55,,238.0701,,,,,10.4934,,2.0199,,3.756,,7.8739,,30.09,,,,6.5093,9.03,8.9108,,,6.34,,,,,,9225.390625
2005-03-22,,9.052639961242676,,,10.6543,7.8999,,,,,,,30.01,,,43.5028,,,5.9886,,,1.5013,,11.949999809265137,,,,,,,,,,,,,17.459999084472656,,,,6.3262,19.3955,,4.3848,,,,,2.6914,1.96,,9.8081,3.624,,16.7,,1.2474,,,,,,7.3604,,9.1579915881,,,15.55,,240.6852,,,,,10.468,,2.0175,,3.7998,,8.061,,30.47,,,,6.5673,9.05,9.0849,,,6.43,,,,,,9299.1904296875
2005-03-23,,8.985697746276855,,,10.6767,7.8133,,,,,,,29.74,,,43.0192,,,5.9789,,,1.4957,,11.90999984741211,,,,,,,,,,,,,17.260000228881836,,,,6.2447,19.425,,4.3111,,,,,2.6832,1.97,,9.8441,3.6018,,16.42,,1.2557,,,,,,7.3604,,9.1158665119,,,15.43,,238.1004,,,,,10.3158,,2.0251,,3.7839,,7.9966,,30.02,,,,6.5384,9.02,8.9952,,,6.49,,,,,,9252.08984375
2005-03-24,,9.02689266204834,,,10.6933,7.9065,,,,,,,29.64,,,44.4705,,,6.0171,,,1.5036,,11.930000305175781,,,,,,,,,,,,,17.450000762939453,,,,6.2395,19.4594,,4.3848,,,,,2.7079,1.99,,9.9161,3.6379,,16.48,,1.2525,,,,,,7.4773,,9.1748416194,,,15.64,,237.1882,,,,,10.3564,,2.0272,,3.8197,,8.0842,,30.15,,,,6.5577,9.04,9.0692,,,6.5,,,,,,9309.2900390625
2005-03-29,,9.05778980255127,,,10.6208,7.8257,,,,,,,29.76,,,44.4058,,,6.0317,,,1.5027,,11.899999618530273,,,,,,,,,,,,,17.510000228881836,,,,6.2991,19.2826,,4.3797,,,,,2.7183,1.97,,10.024,3.5782,,16.05,,1.241,,,,,,7.4116,,9.2085416802,,,15.69,,236.4279,,,,,10.4121,,2.058,,3.832,,8.0666,,30.02,,,,6.5915,8.97,9.0111,,,6.5600000000000005,,,,,,9324.08984375
2005-03-30,,8.985697746276855,,,10.61,7.9065,,,,,,,29.74,,,44.8574,,,6.0029,,,1.495,,11.960000038146973,,,,,,,,,,,,,17.389999389648438,,,,6.3694,19.3466,,4.3376,,,,,2.706,1.97,,9.9881,3.6018,,16.05,,1.241,,,,,,7.2876,,9.1748416194,,,15.6,,233.083,,,,,10.2802,,2.0633,,3.7918,,8.0903,,30.14,,,,6.548,8.88,9.1746,,,6.63,,,,,,9280.08984375
2005-03-31,,8.9753999710083,,,10.6265,7.8257,,,,,,,29.57,,,44.8896,,,6.0317,,,1.4989,,12.100000381469727,,,,,,,,,,,,,17.350000381469727,,,,6.3804,19.3709,,4.3638,,,,,2.7223,1.97,,9.9594,3.6429,,16.12,,1.2504,,,,,,7.2437,,9.1327165422,,,15.47,,237.0361,,,,,10.3666,,2.0441,,3.7633,,8.0842,,30.6,,,,6.4853,8.77,9.4648,,,6.44,,,,,,9258.7900390625
2005-04-01,,9.00629711151123,,,10.7324,7.8319,,,,,,,30.28,,,45.309,,,6.0895,,,1.5895,,12.3100004196167,,,,,,,,,,,,,17.420000076293945,,,,6.3968,19.538,,4.3479,,,,,2.7455,1.96,,10.0168,3.6932,,15.99,,1.2442,,,,,,7.2657,,9.1832666341,,,15.51,,237.6444,,,,,10.4375,,2.0653,,3.7518,,8.0725,,30.45,,,,6.4467,8.89,9.6177,,,6.57,,,,,,9289.490234375
2005-04-04,,8.908455848693848,,,10.6543,7.6711,,,,,,,30.03,,,44.6318,,,6.0363,,,1.5862,,12.220000267028809,,,,,,,,,,,,,17.190000534057617,,,,6.364,19.2138,,4.3325,,,,,2.6969,1.9300000000000002,,10.0096,3.6476,,15.82,,1.241,,,,,,7.3022,,9.0990164815,,,15.38,,234.4514,,,,,10.4934,,2.0431,,3.7114,,8.0023,,29.94,,,,6.3937,8.76,9.6547,,,6.46,,,,,,9205.990234375
2005-04-05,,8.954802513122559,,,10.7821,7.6461,,,,,,,30.56,,,45.1801,,,6.0942,,,1.5801,,12.199999809265137,,,,,,,,,,,,,17.440000534057617,,,,6.4833,19.5035,,4.327,,,,,2.7657,1.92,,10.024,3.6631,,15.91,,1.2653,,,,,,7.2584,,9.1748416194,,,15.6,,237.0361,,,,,10.5899,,2.0588,,3.7438,,8.1019,,30.3,,,,6.4417,8.86,9.9608,,,6.48,,,,,,9298.08984375
2005-04-06,,9.068085670471191,,,10.927,7.6772,,,,,,,31.06,,,45.3734,,,6.1663,,,1.5957,,12.239999771118164,,,,,,,,,,,,,17.5,,,,6.5757,19.7101,,4.3164,,,,,2.8061,1.96,,10.1392,3.684,,15.86,,1.2842,,,,,,7.4261,,9.2843668169,,,15.8,,237.4922,,,,,10.681,,2.076,,3.7839,,8.1835,,30.14,,,,6.4902,8.98,9.7761,,,6.5,,,,,,9382.08984375
2005-04-07,,9.10413646697998,,,10.977,7.783,,,,,,,30.7,,,45.2443,,,6.1564,,,1.6034,,12.170000076293945,,,,,,,,,,,,,17.3799991607666,,,,6.7171,19.6117,,4.3901,,,,,2.8031,1.9500000000000002,,10.1608,3.695,,15.9,,1.2873,,,,,,7.4628,,9.3180668774,,,15.76,,236.7321,,,,,10.6861,,2.0803,,3.796,,8.1779,,30.32,,,,6.4949,9.1,9.7495,,,6.59,,,,,,9392.390625
2005-04-08,,9.165925979614258,,,10.9937,7.8759,,,,,,,30.65,,,45.051,,,6.1663,,,1.6034,,12.100000381469727,,,,,,,,,,,,,17.200000762939453,,,,6.6627,19.5332,,4.4161,,,,,2.7966,1.9500000000000002,,10.1463,3.6699,,16.02,,1.2695,,,,,,7.4773,,9.2927918314,,,15.93,,235.6677,,,,,10.5441,,2.0993,,3.8077,,8.1193,,29.92,,,,6.5093,8.98,9.6865,,,6.53,,,,,,9385.7900390625
2005-04-11,,9.165925979614258,,,10.9102,7.7953,,,,,,,30.77,,,45.728,,,6.1384,,,1.6012,,12.100000381469727,,,,,,,,,,,,,17.200000762939453,,,,6.5972,19.415,,4.4847,,,,,2.7954,1.96,,10.1248,3.6539,,15.84,,1.2776,,,,,,7.3751,,9.233816726,,,15.8,,235.5156,,,,,10.4579,,2.096,,3.7799,,8.1486,,29.72,,,,6.4805,9.01,9.66,,,6.48,,,,,,9334.7900390625
2005-04-12,,9.15562915802002,,,10.9048,7.783,,,,,,,30.75,,,45.793,,,6.1188,,,1.5959,,12.109999656677246,,,,,,,,,,,,,17.149999618530273,,,,6.5921,19.4743,,4.469,,,,,2.7803,1.9500000000000002,,10.1823,3.6396,,15.98,,1.2769,,,,,,7.3751,,9.2843668169,,,15.73,,233.6912,,,,,10.4579,,2.1001,,3.7518,,8.1426,,29.69,,,,6.4658,8.9,9.6388,,,6.43,,,,,,9303.08984375
2005-04-13,,9.299810409545898,,,11.0382,7.8139,,,,,,,31.4,,,46.2441,,,6.1479,,,1.5953,,12.149999618530273,,,,,,,,,,,,,17.34000015258789,,,,6.6083,19.7246,,4.4741,,,,,2.81,1.99,,10.1823,3.6776,,16.24,,1.2842,,,,,,7.4189,,9.3096418629,,,15.8,,237.1882,,,,,10.5392,,2.1173,,3.7756,,8.1835,,29.75,,,,6.4996,8.92,9.5809,,,6.49,,,,,,9373.890625
2005-04-14,,9.31010913848877,,,10.9603,7.6711,,,,,,,31.73,,,45.309,,,6.1286,,,1.6116,,12.149999618530273,,,,,,,,,,,,,17.299999237060547,,,,6.6462,19.7445,,4.4478,,,,,2.8061,1.96,,10.1679,3.695,,15.76,,1.283,,,,,,7.4261,,9.2927918314,,,15.8,,236.8841,,,,,10.5644,,2.1183,,3.7719,,8.1659,,29.37,,,,6.4996,8.97,9.7391,,,6.58,,,,,,9364.490234375
2005-04-15,,9.22257137298584,,,10.7101,7.4471,,,,,,,31.16,,,43.8578,,,5.9928,,,1.5676,,12.100000381469727,,,,,,,,,,,,,16.979999542236328,,,,6.5486,19.3563,,4.3748,,,,,2.7616,1.92,,10.0744,3.6539,,15.12,,1.2483,,,,,,7.2364,,9.1832666341,,,15.55,,229.586,,,,,10.3058,,2.0948,,3.6714,,8.0098,,28.93,,,,6.3354,8.69,9.4912,,,6.39,,,,,,9155.19140625
2005-04-18,,9.093836784362793,,,10.5152,7.3974,,,,,,,30.99,,,42.4066,,,5.8962,,,1.5418,,11.859999656677246,,,,,,,,,,,,,16.68000030517578,,,,6.4077,19.0125,,4.3697,,,,,2.7212,1.85,,10.0672,3.6078,,14.97,,1.221,,,,,,7.01,,9.0063413137,,,15.38,,222.2879,,,,,10.0872,,2.0715,,3.6154,,7.8271,,28.58,,,,6.2921,8.56,9.2484,,,6.29,,,,,,9025.791015625
2005-04-19,,9.145330429077148,,,10.5652,7.4347,,,,,,,30.81,,,43.2774,,,5.9056,,,1.5457,,11.75,,,,,,,,,,,,,16.739999771118164,,,,6.4347,19.1107,,4.3643,,,,,2.7292,1.87,,9.9305,3.6365,,15.11,,1.2201,,,,,,7.054,,8.9894912836,,,15.26,,224.2645,,,,,10.0416,,2.0909,,3.6394,,7.7974,,28.21,,,,6.2921,8.58,9.2854,,,6.32,,,,,,9046.19140625
2005-04-20,,9.133894920349121,,,10.4986,7.3974,,,,,,,30.47,,,42.6325,,,5.8571,,,1.5391,,11.640000343322754,,,,,,,,,,,,,16.649999618530273,,,,6.4672,19.1351,,4.3855,,,,,2.7319,1.83,,9.9521,3.6631,,14.91,,1.2178,,,,,,7.0831,,8.9389411916,,,15.17,,223.0482,,,,,10.0062,,2.0706,,3.6235,,7.7738,,28.25,,,,6.2968,8.6,9.3909,,,6.39,,,,,,9016.5908203125
2005-04-21,,9.133894920349121,,,10.4873,7.4411,,,,,,,30.75,,,42.2133,,,5.8375,,,1.5364,,11.449999809265137,,,,,,,,,,,,,16.6299991607666,,,,6.4618,19.258,,4.4382,,,,,2.7183,1.8399999999999999,,9.9233,3.6789,,14.79,,1.2072,,,,,,7.01,,8.9726412526,,,15.21,,232.627,,,,,9.9605,,2.0633,,3.6113,,7.7797,,28.33,,,,6.3309,8.64,9.5124,,,6.43,,,,,,9018.69140625
2005-04-22,,9.128676414489746,,,10.61,7.4659,,,,,,,30.61,,,42.3745,,,5.8911,,,1.5272,,11.449999809265137,,,,,,,,,,,,,16.799999237060547,,,,6.5703,19.6019,,4.4753,,,,,2.7223,1.83,,10.0025,3.695,,14.75,,1.2149,,,,,,7.0466,,8.9894912836,,,15.21,,235.3637,,,,,10.0618,,2.074,,3.6636,,7.8388,,28.26,,,,6.4081,8.81,9.6706,,,6.51,,,,,,9096.3916015625
2005-04-25,,9.086922645568848,,,10.6656,7.497,,,,,,,30.9,,,42.0519,,,5.8765,,,1.5195,,11.460000038146973,,,,,,,,,,,,,16.8799991607666,,,,6.6303,19.9409,,4.4437,,,,,2.7402,1.8399999999999999,,10.0025,3.7027,,14.98,,1.2041,,,,,,7.0319,,9.1158665119,,,15.29,,229.586,,,,,10.138,,2.1012,,3.6596,,7.7209,,28.19,,,,6.379,8.73,9.6811,,,6.58,,,,,,9106.19140625
2005-04-26,,8.966875076293945,,,10.6933,7.5029,,,,,,,30.63,,,42.6002,,,5.8523,,,1.528,,11.430000305175781,,,,,,,,,,,,,16.940000534057617,,,,6.6191,20.3389,,4.3908,,,,,2.7292,1.8399999999999999,,9.9736,3.7077,,14.91,,1.221,,,,,,7.01,,9.0147663289,,,15.21,,226.8493,,,,,10.138,,2.0993,,3.6475,,7.7389,,27.99,,,,6.3693,8.72,9.6442,,,6.48,,,,,,9083.69140625
2005-04-27,,8.852049827575684,,,10.5264,7.3848,,,,,,,30.47,,,42.729,,,5.7941,,,1.4871,,11.359999656677246,,,,,,,,,,,,,16.8700008392334,,,,6.4401,19.7738,,4.3802,,,,,2.7183,1.82,,9.9161,3.6207,,14.34,,1.222,,,,,,6.864,,8.9473662077,,,15.08,,226.241,,,,,9.9857,,2.0778,,3.6113,,7.6443,,28.43,,,,6.3017,8.5,9.528,,,6.47,,,,,,8984.9912109375
2005-04-28,,8.83117389678955,,,10.5209,7.3414,,,,,,,30.67,,,42.9549,,,5.8184,,,1.4905,,11.239999771118164,,,,,,,,,,,,,16.8799991607666,,,,6.554,19.8623,,4.4012,,,,,2.7212,1.83,,9.6786,3.6316,,14.18,,1.2105,,,,,,6.9369,,8.9810662685,,,15.08,,222.8961,,,,,9.95,,2.0866,,3.6235,,7.5441,,28.53,,,,6.2827,8.46,9.2433,,,6.51,,,,,,8985.3916015625
2005-04-29,,8.87292766571045,,,10.4986,7.1488,,,,,,,30.72,,,42.9873,,,5.7941,,,1.5018,,11.229999542236328,,,,,,,,,,,,,16.8799991607666,,,,6.6246,20.5109,,4.3908,,,,,2.7212,1.81,,9.6282,3.6253,,14.37,,1.2105,,,,,,6.8493,,9.0737414364,,,15.08,,224.1123,,,,,9.9652,,2.0712,,3.6154,,7.6797,,28.57,,,,6.3354,8.57,9.3223,,,6.53,,,,,,9001.5908203125
2005-05-02,,9.076481819152832,,,10.81,7.2545,,,,,,,31.12,,,44.2768,,,5.9009,,,1.5373,,11.390000343322754,,,,,,,,,,,,,17.079999923706055,,,,6.6898,20.7122,,4.4437,,,,,2.7523,1.87,,9.7147,3.6789,,14.68,,1.2201,,,,,,6.915,,9.2085416802,,,15.29,,231.8667,,,,,10.0618,,2.1026,,3.6643,,7.8743,,29.05,,,,6.413,8.72,9.5333,,,6.64,,,,,,9119.8916015625
2005-05-03,,9.149554252624512,,,10.7653,7.3106,,,,,,,31.21,,,44.793,,,5.9396,,,1.5488,,11.5,,,,,,,,,,,,,17.100000381469727,,,,6.8037,21.1248,,4.4277,,,,,2.763,1.85,,9.7075,3.6823,,14.85,,1.2264,,,,,,6.9223,,9.2506667564,,,15.34,,229.434,,,,,10.1073,,2.1056,,3.725,,7.9154,,28.93,,,,6.4176,8.74,9.6547,,,6.71,,,,,,9168.2900390625
2005-05-04,,9.20174789428711,,,10.7936,7.2794,,,,,,,31.52,,,44.1481,,,5.9446,,,1.5505,,11.609999656677246,,,,,,,,,,,,,17.1299991607666,,,,6.782,20.8251,,4.4966,,,,,2.7738,1.8599999999999999,,9.7218,3.7202,,15.21,,1.221,,,,,,6.9006,,9.2759418024,,,15.38,,232.627,,,,,10.0872,,2.1103,,3.7491,,7.9803,,28.73,,,,6.4272,8.72,9.8447,,,6.74,,,,,,9195.6904296875
2005-05-05,,9.180870056152344,,,10.8546,7.1798,,,,,,,31.48,,,44.4382,,,5.9639,,,1.5609,,11.609999656677246,,,,,,,,,,,,,17.15999984741211,,,,6.7982,20.8842,,4.4804,,,,,2.7819,1.8599999999999999,,9.7938,3.7077,,15.19,,1.2229,,,,,,6.9955,,9.2675167867,,,15.6,,232.1707,,,,,10.1938,,2.1037,,3.7491,,8.0275,,28.71,,,,6.4996,8.7,9.9924,,,6.76,,,,,,9235.490234375
2005-05-06,,9.238283157348633,,,10.977,7.186,,,,,,,31.62,,,44.4382,,,6.0169,,,1.5727,,11.609999656677246,,,,,,,,,,,,,17.190000534057617,,,,6.8091,21.2477,,4.5123,,,,,2.7778,1.85,,9.7865,3.7152,,15.27,,1.2336,,,,,,7.2073,,9.2843668169,,,15.38,,232.627,,,,,10.2343,,2.1656,,3.7572,,8.0864,,28.73,,,,6.5044,8.72,9.9608,,,6.76,,,,,,9263.08984375
2005-05-09,,9.212185859680176,,,11.0049,7.161,,,,,,,31.58,,,44.1481,,,5.9639,,,1.5759,,11.470000267028809,,,,,,,,,,,,,17.170000076293945,,,,6.8363,21.1248,,4.5123,,,,,2.7723,1.8399999999999999,,9.7794,3.7281,,15.2,,1.2178,,,,,,7.0976,,9.2927918314,,,15.17,,228.0656,,,,,10.1888,,2.155,,3.733,,8.0275,,28.63,,,,6.4805,8.72,9.9554,,,6.75,,,,,,9223.490234375
2005-05-10,,9.149554252624512,,,11.2441,7.1175,,,,,,,31.66,,,44.2127,,,5.8911,,,1.585,,11.359999656677246,,,,,,,,,,,,,17.200000762939453,,,,6.8741,21.4932,,4.47,,,,,2.7564,1.8,,9.7434,3.7107,,14.72,,1.2072,,,,,,7.0393,,9.2843668169,,,15.08,,225.1767,,,,,10.138,,2.1356,,3.6643,,7.9803,,28.55,,,,6.4225,8.51,9.7727,,,6.72,,,,,,9146.0908203125
2005-05-11,,9.238283157348633,,,11.4057,7.0865,,,,,,,31.56,,,44.6639,,,5.9493,,,1.5655,,11.369999885559082,,,,,,,,,,,,,17.270000457763672,,,,6.9448,21.292,,4.4382,,,,,2.7468,1.8,,9.8585,3.7189,,14.74,,1.1926,,,,,,7.0319,,9.3180668774,,,15.08,,224.4165,,,,,10.1024,,2.1774,,3.6564,,7.9686,,28.49,,,,6.4035,8.4,9.6422,,,6.72,,,,,,9149.8916015625
2005-05-12,,9.321794509887695,,,11.4834,7.068,,,,,,,31.63,,,45.051,,,6.0124,,,1.5852,,11.420000076293945,,,,,,,,,,,,,17.420000076293945,,,,6.972,21.2526,,4.4914,,,,,2.7481,1.85,,10.1033,3.7406,,14.67,,1.2082,,,,,,7.4408,,9.3264918926,,,15.17,,229.738,,,,,10.1024,,2.2064,,3.6643,,8.0393,,28.57,,,,6.4706,8.65,9.5494,,,6.82,,,,,,9213.08984375
2005-05-13,,9.316574096679688,,,11.461,7.0493,,,,,,,31.6,,,45.5024,,,6.0607,,,1.6055,,11.489999771118164,,,,,,,,,,,,,17.440000534057617,,,,6.9067,21.3214,,4.4914,,,,,2.7386,1.88,,10.0311,3.7281,,14.34,,1.1967,,,,,,7.3022,,9.1916916488,,,15.26,,227.4574,,,,,10.0213,,2.2408,,3.725,,8.216,,28.61,,,,6.4979,8.76,9.7511,,,6.82,,,,,,9222.490234375
2005-05-16,,9.321794509887695,,,11.5,7.0865,,,,,,,31.12,,,45.2767,,,6.0655,,,1.6116,,11.520000457763672,,,,,,,,,,,,,17.3700008392334,,,,6.923,21.346,,4.5123,,,,,2.7278,1.88,,9.9809,3.7281,,14.43,,1.1967,,,,,,7.2728,,9.1832666341,,,15.26,,229.2821,,,,,9.9907,,2.2173,,3.7087,,8.3989,,28.66,,,,6.537,8.69,9.762,,,6.71,,,,,,9217.6904296875
2005-05-17,,9.274819374084473,,,11.4779,7.1365,,,,,,,31.1,,,44.7283,,,6.0124,,,1.6089,,11.529999732971191,,,,,,,,,,,,,17.3700008392334,,,,6.8633,21.3705,,4.4966,,,,,2.7386,1.87,,10.1248,3.7061,,14.56,,1.1926,,,,,,7.2657,,9.2506667564,,,15.29,,229.586,,,,,9.9757,,2.2033,,3.6969,,8.3458,,28.68,,,,6.5861,8.58,9.9636,,,6.7,,,,,,9213.2900390625
2005-05-18,,9.514909744262695,,,11.7784,7.3106,,,,,,,31.74,,,46.115,,,6.1093,,,1.6272,,11.6899995803833,,,,,,,,,,,,,17.6200008392334,,,,6.9392,22.0043,,4.5494,,,,,2.8048,1.9100000000000001,,10.3263,3.7657,,15.13,,1.2105,,,,,,7.4848,,9.3601919548,,,15.47,,232.627,,,,,10.1278,,2.246,,3.7652,,8.4282,,28.68,,,,6.6447,8.71,10.1598,,,6.82,,,,,,9364.1904296875
2005-05-19,,9.467935562133789,,,11.9286,7.2545,,,,,,,31.22,,,45.5993,,,6.1575,,,1.6159,,11.680000305175781,,,,,,,,,,,,,17.6200008392334,,,,6.8851,21.9944,,4.6077,,,,,2.81,1.9300000000000002,,10.4125,3.7788,,15.15,,1.2271,,,,,,7.6234,,9.3180668774,,,15.51,,234.4514,,,,,10.1685,,2.2621,,3.7858,,8.4224,,28.84,,,,6.7036,8.74,10.0778,,,6.73,,,,,,9400.08984375
2005-05-20,,9.441839218139648,,,12.0174,7.2233,,,,,,,31.47,,,45.728,,,6.1138,,,1.6506,,11.569999694824219,,,,,,,,,,,,,17.579999923706055,,,,6.8363,22.2892,,4.5809,,,,,2.7926,1.94,,10.398,3.7738,,14.93,,1.2264,,,,,,7.6234,,9.2927918314,,,15.47,,237.3401,,,,,10.1278,,2.2569,,3.7373,,8.5818,,28.98,,,,6.7036,8.71,10.0507,,,6.72,,,,,,9368.490234375
2005-05-23,,9.4000825881958,,,12.1289,7.3042,,,,,,,31.35,,,46.0507,,,6.167,,,1.6331,,11.550000190734863,,,,,,,,,,,,,17.610000610351562,,,,6.8851,22.1564,,4.5759,,,,,2.7885,1.94,,10.4773,3.7326,,15.09,,1.2252,,,,,,7.5941,,9.2927918314,,,15.51,,238.1004,,,,,10.1024,,2.2834,,3.7532,,8.6522,,29.0,,,,6.7328,8.77,10.1868,,,6.75,,,,,,9396.990234375
2005-05-24,,9.436616897583008,,,11.9451,7.1985,,,,,,,31.43,,,45.5347,,,6.1384,,,1.6238,,11.470000267028809,,,,,,,,,,,,,17.6299991607666,,,,6.8633,22.1075,,4.6448,,,,,2.7764,1.9100000000000001,,10.4054,3.6995,,14.97,,1.2167,,,,,,7.6307,,9.2843668169,,,15.38,,237.9484,,,,,10.1229,,2.2846,,3.7373,,8.764,,28.97,,,,6.7183,8.67,10.3722,,,6.75,,,,,,9372.390625
2005-05-25,,9.44705581665039,,,11.9451,7.1488,,,,,,,31.52,,,46.3408,,,6.0898,,,1.6356,,11.529999732971191,,,,,,,,,,,,,17.520000457763672,,,,6.9175,22.1075,,4.6658,,,,,2.7671,1.9,,10.4702,3.6871,,14.76,,1.2241,,,,,,7.536,,9.2759418024,,,15.26,,238.2524,,,,,10.2447,,2.2793,,3.7207,,8.8702,,28.99,,,,6.6887,8.65,10.2523,,,6.72,,,,,,9351.2900390625
2005-05-26,,9.452280044555664,,,11.9564,7.1175,,,,,,,31.43,,,46.6311,,,6.1479,,,1.638,,11.569999694824219,,,,,,,,,,,,,17.68000030517578,,,,7.0532,22.2548,,4.7082,,,,,2.7885,1.92,,10.6069,3.6776,,14.99,,1.2283,,,,,,7.5649,,9.3096418629,,,15.21,,240.3811,,,,,10.4427,,2.2976,,3.7453,,9.1296,,29.0,,,,6.7183,8.65,10.2359,,,6.83,,,,,,9417.890625
2005-05-27,,9.4000825881958,,,11.8284,7.1488,,,,,,,31.29,,,46.7276,,,6.0996,,,1.6336,,11.539999961853027,,,,,,,,,,,,,17.610000610351562,,,,6.9392,22.1616,,4.6922,,,,,2.7803,1.9100000000000001,,10.4773,3.6316,,14.97,,1.2271,,,,,,7.5505,,9.3180668774,,,15.12,,239.3167,,,,,10.4579,,2.2726,,3.7453,,9.2358,,29.28,,,,6.6744,8.54,10.176,,,6.8100000000000005,,,,,,9381.490234375
2005-05-30,,9.4000825881958,,,11.9788,7.3227,,,,,,,31.5,,,48.3726,,,6.1575,,,1.6594,,11.539999961853027,,,,,,,,,,,,,17.790000915527344,,,,7.0479,22.4121,,4.6762,,,,,2.8031,1.9300000000000002,,10.6572,3.6461,,15.37,,1.2421,,,,,,7.5941,,9.4360170915,,,15.29,,240.9893,,,,,10.5339,,2.3048,,3.7735,,9.4892,,29.4,,,,6.7134,8.61,10.1978,,,6.85,,,,,,9466.7900390625
2005-05-31,,9.467935562133789,,,12.0174,7.2918,,,,,,,31.23,,,48.05,,,6.1771,,,1.6513,,11.710000038146973,,,,,,,,,,,,,17.670000076293945,,,,7.0206,21.9992,,4.687,,,,,2.7993,1.96,,10.6859,3.6379,,15.32,,1.2463,,,,,,7.536,,9.3770419847,,,15.12,,242.2057,,,,,10.3104,,2.2814,,3.7453,,9.6599,,29.68,,,,6.6644,8.52,10.2632,,,6.87,,,,,,9427.08984375
2005-06-01,,9.692371368408203,,,12.1843,7.4039,,,,,,,31.89,,,48.0793,,,6.2545,,,1.6854,,11.979999542236328,,,,,,,,,,,,,17.829999923706055,,,,7.1076,22.3531,,4.8036,,,,,2.8601,1.96,,10.7437,3.695,,15.61,,1.263,,,,,,7.6744,,9.5371172736,,,15.26,,242.3577,,,,,10.3969,,2.3028,,3.8101,,9.8017,,30.1,,,,6.7328,8.6,10.3122,,,7.0,,,,,,9550.7900390625
2005-06-02,,9.786316871643066,,,12.1676,7.3168,,,,,,,32.57,,,48.1447,,,6.2498,,,1.6862,,11.930000305175781,,,,,,,,,,,,,17.860000610351562,,,,7.1076,22.2057,,4.7821,,,,,2.8682,1.9100000000000001,,10.7508,3.6713,,15.38,,1.2611,,,,,,7.6453,,9.5371172736,,,15.26,,242.6617,,,,,10.3666,,2.2716,,3.8101,,9.6247,,29.99,,,,6.7084,8.62,10.2632,,,7.01,,,,,,9539.6904296875
