,date,ticker
293,2022-02-23,"['AMS_1' 'IBE' 'MEL' 'ITX' 'ACS' 'CLNX' 'BKT' 'MRL' 'ALM' 'ROVI' 'MAP_2'
 'CIE' 'COL_1' 'CABK' 'FER' 'SGRE' 'AENA' 'ELE_1']"
294,2022-02-24,['MEL' 'BKT' 'CLNX' 'ALM' 'ELE_1' 'CABK' 'SLR' 'SGRE' 'IBE']
295,2022-02-25,"['COL_1' 'ELE_1' 'ROVI' 'ANA_2' 'MEL' 'BKT' 'IBE' 'ALM' 'AMS_1' 'CABK'
 'ACS' 'CLNX' 'SLR' 'FER' 'AENA' 'MRL' 'MAP_2' 'SGRE']"
296,2022-02-28,"['IBE' 'ROVI' 'AENA' 'AMS_1' 'ALM' 'MAP_2' 'COL_1' 'ACS' 'GRF' 'MEL' 'SLR'
 'FER' 'CLNX' 'ELE_1' 'BKT' 'CABK' 'SGRE' 'FDR' 'MRL' 'ANA_2']"
297,2022-03-01,"['FER' 'ACS' 'ROVI' 'GRF' 'TEF' 'CABK' 'COL_1' 'PHM' 'ALM' 'SLR' 'FDR'
 'ANA_2' 'SGRE' 'IBE' 'MEL' 'CLNX']"
298,2022-03-02,"['PHM' 'ELE_1' 'GRF' 'ALM' 'ACS' 'SLR' 'MRL' 'ROVI' 'SGRE' 'MAP_2' 'FDR'
 'IBE' 'ANA_2' 'COL_1' 'MEL' 'CABK' 'AMS_1' 'FER' 'TEF' 'CLNX' 'AENA']"
299,2022-03-03,"['SLR' 'COL_1' 'FER' 'CABK' 'ACS' 'MRL' 'SGRE' 'TEF' 'PHM' 'CLNX' 'AMS_1'
 'FDR' 'AENA' 'MEL' 'ALM' 'ROVI']"
300,2022-03-04,['SGRE' 'REP' 'CLNX' 'ALM' 'SLR' 'PHM']
301,2022-03-07,['FER' 'SLR' 'PHM' 'FDR' 'SGRE' 'ALM' 'ANA_2' 'GRF']
302,2022-03-08,['FER' 'GRF' 'PHM' 'SGRE' 'ALM' 'SLR' 'ANA_2']
303,2022-03-09,"['FDR' 'PHM' 'ACS' 'ALM' 'IBE' 'ROVI' 'SLR' 'SGRE' 'CABK' 'FER' 'GRF'
 'ELE_1' 'ANA_2' 'NTGY' 'COL_1']"
304,2022-03-10,['ALM' 'PHM' 'FER' 'SGRE' 'GRF' 'ANA_2' 'SLR' 'CABK']
305,2022-03-11,"['SGRE' 'REP' 'PHM' 'FDR' 'COL_1' 'SLR' 'CABK' 'ROVI' 'IBE' 'ACS' 'ANA_2'
 'GRF' 'FER' 'ALM']"
306,2022-03-14,"['NTGY' 'CABK' 'GRF' 'ROVI' 'COL_1' 'FER' 'ALM' 'PHM' 'REP' 'SGRE' 'ELE_1'
 'ANA_2' 'SLR' 'IBE' 'ACS']"
307,2022-03-15,['ACS' 'ALM' 'REP' 'CABK' 'FER' 'SGRE' 'ANA_2' 'PHM' 'GRF' 'SLR']
308,2022-03-16,"['ACS' 'PHM' 'COL_1' 'REP' 'ANA_2' 'IBE' 'ACX_2' 'FDR' 'SGRE' 'ALM' 'CABK'
 'FER' 'GRF' 'SLR']"
309,2022-03-17,"['NTGY' 'PHM' 'ALM' 'COL_1' 'GRF' 'ACX_2' 'CABK' 'ELE_1' 'FDR' 'ACS' 'IBE'
 'SGRE' 'REP' 'FER' 'SLR' 'ANA_2']"
310,2022-03-18,"['ALM' 'MEL' 'ACS' 'PHM' 'SGRE' 'FDR' 'COL_1' 'GRF' 'CABK' 'IBE' 'ACX_2'
 'ELE_1' 'FER' 'SLR' 'MRL' 'AENA' 'ANA_2' 'NTGY' 'REP']"
311,2022-03-21,"['PHM' 'ANA_2' 'ELE_1' 'SGRE' 'AENA' 'CABK' 'GRF' 'IBE' 'ACX_2' 'COL_1'
 'ALM' 'FER' 'REP' 'SLR' 'FDR' 'ACS' 'NTGY']"
312,2022-03-22,"['PHM' 'AENA' 'MEL' 'AMS_1' 'CABK' 'SGRE' 'NTGY' 'ACX_2' 'ALM' 'FER' 'FDR'
 'ANA_2' 'ELE_1' 'GRF' 'ACS' 'SLR' 'COL_1' 'IBE' 'MRL' 'REP' 'CIE']"
313,2022-03-23,"['IBE' 'NTGY' 'REP' 'ANA_2' 'FER' 'SGRE' 'ACS' 'ALM' 'GRF' 'ACX_2' 'PHM'
 'SLR' 'COL_1' 'FDR']"
314,2022-03-24,"['ACS' 'ANA_2' 'ACX_2' 'IBE' 'FDR' 'FER' 'NTGY' 'GRF' 'SLR' 'ROVI' 'REP'
 'ALM' 'SGRE' 'PHM']"
315,2022-03-25,"['NTGY' 'ANA_2' 'IBE' 'SGRE' 'COL_1' 'REP' 'PHM' 'ROVI' 'GRF' 'ACS' 'FER'
 'CIE' 'SLR' 'FDR' 'ACX_2']"
316,2022-03-28,"['NTGY' 'SLR' 'IBE' 'PHM' 'CIE' 'SGRE' 'ELE_1' 'GRF' 'ACX_2' 'COL_1' 'FDR'
 'MRL' 'ACS' 'FER' 'ANA_2']"
317,2022-03-29,"['GRF' 'FER' 'ELE_1' 'PHM' 'FDR' 'CIE' 'ACX_2' 'CABK' 'SGRE' 'ACS' 'IBE'
 'NTGY' 'MRL' 'SLR' 'ANA_2' 'COL_1']"
318,2022-03-30,"['ELE_1' 'CIE' 'FDR' 'MRL' 'ROVI' 'GRF' 'IBE' 'NTGY' 'ACS' 'SGRE' 'PHM'
 'COL_1' 'ACX_2' 'SLR' 'ANA_2' 'FER' 'AENA']"
319,2022-03-31,"['ANA_2' 'ELE_1' 'PHM' 'IBE' 'SLR' 'ACS' 'ACX_2' 'FDR' 'COL_1' 'ROVI'
 'SGRE' 'GRF' 'CIE' 'FER' 'NTGY']"
320,2022-04-01,"['FDR' 'SLR' 'FER' 'GRF' 'PHM' 'ANA_2' 'ELE_1' 'ACX_2' 'ROVI' 'IBE' 'NTGY'
 'ACS' 'CIE' 'COL_1' 'SGRE']"
321,2022-04-04,"['ANA_2' 'NTGY' 'IBE' 'MAP_2' 'MRL' 'COL_1' 'PHM' 'CIE' 'REP' 'FDR' 'ALM'
 'ROVI' 'ACX_2' 'ELE_1' 'SGRE' 'GRF' 'SLR' 'ACS' 'FER']"
322,2022-04-05,"['FDR' 'ACX_2' 'NTGY' 'CABK' 'AENA' 'MRL' 'SGRE' 'ROVI' 'GRF' 'PHM'
 'COL_1' 'ANA_2' 'ACS' 'CIE' 'FER' 'REP']"
323,2022-04-06,"['ROVI' 'SGRE' 'PHM' 'CIE' 'GRF' 'COL_1' 'REP' 'MAP_2' 'ALM' 'ANA_2'
 'NTGY' 'ACS' 'FER' 'FDR']"
324,2022-04-07,"['MAP_2' 'COL_1' 'REP' 'CABK' 'ANA_2' 'IBE' 'PHM' 'FDR' 'MRL' 'ACX_2'
 'FER' 'ACS' 'ROVI' 'SLR' 'AENA' 'GRF' 'SGRE']"
325,2022-04-08,"['SLR' 'MRL' 'ACX_2' 'SGRE' 'CIE' 'ACS' 'CABK' 'PHM' 'IBE' 'ANA_2' 'FER'
 'FDR' 'GRF' 'ROVI' 'REP' 'COL_1' 'MAP_2']"
326,2022-04-11,"['CIE' 'FER' 'ANA_2' 'GRF' 'IBE' 'SLR' 'MAP_2' 'PHM' 'COL_1' 'REP' 'CABK'
 'ACS' 'ACX_2']"
327,2022-04-12,"['ACX_2' 'REP' 'SLR' 'AENA' 'CABK' 'IBE' 'MRL' 'MAP_2' 'TEF' 'PHM' 'COL_1'
 'CLNX' 'ACS' 'ROVI' 'FDR' 'GRF']"
328,2022-04-13,"['ACS' 'COL_1' 'REP' 'MAP_2' 'SLR' 'CABK' 'ACX_2' 'IBE' 'PHM' 'CIE' 'TEF'
 'ALM' 'CLNX']"
329,2022-04-14,['REP' 'ACX_2' 'CABK' 'MRL' 'ACS' 'CIE' 'GRF' 'ROVI' 'SLR' 'CLNX']
330,2022-04-19,"['MRL' 'ITX' 'AMS_1' 'IAG' 'FDR' 'SGRE' 'MEL' 'ACX_2' 'AENA' 'ACS' 'GRF'
 'REP' 'CABK' 'ROVI' 'MTS' 'SLR' 'CLNX']"
331,2022-04-20,"['CLNX' 'ACX_2' 'SLR' 'ROVI' 'ITX' 'REP' 'CABK' 'BKT' 'MTS' 'AMS_1' 'GRF'
 'IAG' 'SGRE' 'FDR']"
332,2022-04-21,"['IAG' 'REP' 'ACX_2' 'BKT' 'AMS_1' 'GRF' 'MTS' 'SLR' 'ITX' 'FDR' 'CABK'
 'CLNX' 'ROVI']"
333,2022-04-22,"['IAG' 'AMS_1' 'CABK' 'GRF' 'ROVI' 'REP' 'CLNX' 'ACX_2' 'SLR' 'MEL' 'BKT'
 'FDR']"
334,2022-04-25,"['GRF' 'FDR' 'CABK' 'CLNX' 'SGRE' 'BKT' 'IAG' 'ITX' 'SLR' 'ACX_2' 'ROVI'
 'AMS_1']"
335,2022-04-26,['GRF' 'IAG' 'AMS_1' 'CLNX' 'ACX_2' 'FDR' 'CABK' 'ITX' 'SLR' 'ROVI']
336,2022-04-27,['SLR' 'ITX' 'ACX_2' 'ROVI' 'FDR' 'CLNX' 'IAG' 'GRF' 'CABK' 'AMS_1']
337,2022-04-28,['ROVI' 'ITX' 'ACX_2' 'IAG' 'GRF' 'CABK' 'SLR' 'REP' 'AMS_1' 'FDR' 'CLNX']
338,2022-04-29,['FDR' 'ITX' 'CABK' 'ACX_2' 'SLR' 'IAG' 'CLNX' 'ROVI' 'AMS_1' 'REP' 'GRF']
339,2022-05-02,['GRF' 'ITX' 'IAG' 'AMS_1' 'SLR' 'ROVI' 'CLNX' 'ACX_2']
340,2022-05-03,['ACX_2' 'AMS_1' 'ROVI' 'GRF' 'SLR' 'CABK' 'REP' 'IAG' 'CLNX' 'ITX']
341,2022-05-04,"['IAG' 'GRF' 'CLNX' 'PHM' 'ROVI' 'MEL' 'COL_1' 'REP' 'SLR' 'ITX' 'CABK'
 'AMS_1' 'MRL' 'ACX_2']"
342,2022-05-05,"['ITX' 'GRF' 'PHM' 'CLNX' 'AMS_1' 'ROVI' 'IAG' 'REP' 'MEL' 'MRL' 'SLR'
 'COL_1']"
343,2022-05-06,"['COL_1' 'AMS_1' 'ROVI' 'MEL' 'ACX_2' 'MRL' 'SLR' 'CABK' 'PHM' 'AENA'
 'CLNX' 'ITX' 'FER' 'GRF' 'BKT']"
344,2022-05-09,"['ACX_2' 'ITX' 'SLR' 'MEL' 'ACS' 'BKT' 'CABK' 'COL_1' 'FER' 'IBE' 'GRF'
 'AMS_1' 'MRL' 'AENA']"
345,2022-05-10,"['SLR' 'AENA' 'ITX' 'ACS' 'IBE' 'CABK' 'COL_1' 'MRL' 'BKT' 'MEL' 'FER'
 'AMS_1' 'GRF' 'ACX_2']"
346,2022-05-11,"['SLR' 'BKT' 'ITX' 'AMS_1' 'COL_1' 'ACS' 'GRF' 'AENA' 'FER' 'IBE' 'ACX_2'
 'MEL' 'CABK' 'MRL' 'PHM' 'CLNX']"
347,2022-05-12,"['ITX' 'MRL' 'FER' 'AENA' 'NTGY' 'COL_1' 'MEL' 'IBE' 'SLR' 'ACS' 'ACX_2'
 'GRF' 'AMS_1']"
348,2022-05-13,"['COL_1' 'GRF' 'MRL' 'ITX' 'ACS' 'ACX_2' 'CABK' 'AENA' 'IBE' 'NTGY' 'FER'
 'MEL' 'AMS_1' 'SLR']"
349,2022-05-16,"['AENA' 'ACX_2' 'COL_1' 'ITX' 'SLR' 'MEL' 'GRF' 'PHM' 'IBE' 'FER' 'MRL'
 'CABK' 'ACS' 'AMS_1' 'NTGY']"
350,2022-05-17,"['AMS_1' 'IDR' 'IBE' 'GRF' 'AENA' 'MEL' 'ACS' 'MRL' 'FER' 'SLR' 'ACX_2'
 'NTGY' 'COL_1' 'CABK' 'ITX']"
351,2022-05-18,"['IBE' 'AENA' 'CABK' 'MRL' 'SGRE' 'COL_1' 'ACX_2' 'FER' 'SLR' 'GRF' 'ACS'
 'ITX' 'BKT' 'MEL' 'AMS_1']"
352,2022-05-19,"['AMS_1' 'IBE' 'MRL' 'FER' 'ACX_2' 'AENA' 'GRF' 'MEL' 'ITX' 'SLR' 'COL_1'
 'ACS' 'CABK']"
353,2022-05-20,"['IBE' 'BKT' 'ITX' 'IDR' 'CABK' 'AENA' 'SGRE' 'GRF' 'ACX_2' 'COL_1'
 'AMS_1' 'MEL' 'FER']"
354,2022-05-23,"['FER' 'SGRE' 'GRF' 'ITX' 'AMS_1' 'BKT' 'ACX_2' 'SLR' 'IBE' 'CABK' 'COL_1'
 'AENA' 'MEL']"
355,2022-05-24,"['IBE' 'COL_1' 'MEL' 'ACX_2' 'BKT' 'SLR' 'SGRE' 'GRF' 'AMS_1' 'FER' 'AENA'
 'CABK' 'ITX']"
356,2022-05-25,"['SLR' 'ACX_2' 'AENA' 'GRF' 'SGRE' 'MEL' 'CABK' 'COL_1' 'FER' 'AMS_1'
 'BKT' 'ITX']"
357,2022-05-26,"['SLR' 'ACX_2' 'AMS_1' 'COL_1' 'FER' 'GRF' 'AENA' 'BKT' 'SGRE' 'ITX'
 'CABK' 'MEL']"
358,2022-05-27,"['BKT' 'ACX_2' 'CABK' 'AENA' 'MEL' 'AMS_1' 'ITX' 'SGRE' 'FER' 'COL_1'
 'SLR' 'GRF']"
359,2022-05-30,"['ITX' 'GRF' 'AENA' 'BKT' 'SGRE' 'CABK' 'SLR' 'AMS_1' 'COL_1' 'FER' 'MEL'
 'ACX_2']"
360,2022-05-31,"['GRF' 'AENA' 'MEL' 'COL_1' 'ACX_2' 'FER' 'SLR' 'AMS_1' 'SGRE' 'CABK'
 'ITX' 'BKT']"
361,2022-06-01,"['GRF' 'TEF' 'MEL' 'BKT' 'ACX_2' 'AENA' 'COL_1' 'SGRE' 'CABK' 'ITX'
 'AMS_1' 'FER']"
362,2022-06-02,"['TEF' 'GRF' 'CABK' 'ACX_2' 'FER' 'ITX' 'BKT' 'SLR' 'COL_1' 'SGRE' 'AENA'
 'MEL']"
363,2022-06-03,['COL_1' 'TEF' 'ITX' 'GRF' 'BKT' 'SGRE' 'MEL' 'CABK' 'ACX_2' 'AENA']
364,2022-06-06,['TEF' 'MEL' 'AENA' 'COL_1' 'ACX_2' 'BKT' 'ITX' 'SGRE' 'CABK' 'GRF']
365,2022-06-07,"['BKT' 'SLR' 'GRF' 'COL_1' 'AMS_1' 'CABK' 'TEF' 'ACX_2' 'MEL' 'REP' 'AENA'
 'ITX' 'PHM']"
366,2022-06-08,"['BKT' 'PHM' 'GRF' 'COL_1' 'CABK' 'TEF' 'REP' 'AENA' 'ACX_2' 'AMS_1' 'MEL'
 'SLR']"
367,2022-06-09,"['CLNX' 'AENA' 'ACS' 'BKT' 'PHM' 'MEL' 'COL_1' 'TEF' 'REP' 'CABK' 'AMS_1'
 'GRF' 'SLR' 'ACX_2']"
368,2022-06-10,"['MEL' 'PHM' 'IBE' 'MRL' 'ACS' 'FER' 'ACX_2' 'SLR' 'AENA' 'CABK' 'TEF'
 'GRF' 'COL_1' 'NTGY' 'ITX']"
369,2022-06-13,"['ITX' 'TEF' 'ANA_2' 'GRF' 'AENA' 'NTGY' 'ACX_2' 'ACS' 'IBE' 'FER' 'SLR'
 'MRL' 'CABK']"
370,2022-06-14,"['ELE_1' 'ACX_2' 'GRF' 'ACS' 'ITX' 'TEF' 'NTGY' 'CABK' 'ANA_2' 'MRL'
 'AENA' 'FER' 'IBE']"
371,2022-06-15,"['ITX' 'ACS' 'IBE' 'ELE_1' 'FER' 'CABK' 'ACX_2' 'ANA_2' 'TEF' 'NTGY' 'MRL'
 'GRF']"
372,2022-06-16,"['ITX' 'MRL' 'IBE' 'ACX_2' 'TEF' 'NTGY' 'SLR' 'FER' 'ANA_2' 'GRF' 'CABK'
 'ACS' 'ELE_1']"
373,2022-06-17,"['ACX_2' 'ITX' 'ELE_1' 'NTGY' 'CABK' 'IBE' 'GRF' 'FER' 'ACS' 'TEF' 'ANA_2'
 'BKT']"
374,2022-06-20,['COL_1' 'NTGY' 'SLR' 'BKT' 'ANA_2' 'CABK' 'ACX_2' 'IAG' 'ACS' 'GRF' 'TEF']
375,2022-06-21,"['MEL' 'ACS' 'TEF' 'COL_1' 'BKT' 'GRF' 'ACX_2' 'ANA_2' 'CABK' 'IAG' 'SLR'
 'NTGY']"
376,2022-06-22,['ELE_1' 'BKT' 'CABK' 'TEF' 'ACX_2' 'GRF' 'ACS' 'COL_1' 'ANA_2' 'NTGY']
377,2022-06-23,['ACS' 'TEF' 'ACX_2' 'IAG' 'ROVI' 'BKT' 'ANA_2' 'CABK' 'COL_1' 'SLR' 'GRF']
378,2022-06-24,['ACS' 'TEF' 'IDR' 'IAG' 'SLR' 'ANA_2' 'ACX_2' 'GRF' 'CABK' 'COL_1' 'ROVI']
379,2022-06-27,"['ACX_2' 'SLR' 'CABK' 'ACS' 'GRF' 'ANA_2' 'IDR' 'ROVI' 'COL_1' 'TEF' 'FDR'
 'IAG' 'ITX']"
380,2022-06-28,"['ANA_2' 'ITX' 'ACS' 'CABK' 'FDR' 'TEF' 'ROVI' 'IDR' 'IAG' 'SLR' 'GRF'
 'COL_1' 'BKT' 'ACX_2']"
381,2022-06-29,"['ANA_2' 'AENA' 'TEF' 'BKT' 'MRL' 'ROVI' 'ACX_2' 'CABK' 'IDR' 'GRF' 'ACS'
 'ITX']"
382,2022-06-30,['AENA' 'MRL' 'GRF' 'TEF' 'ANA_2' 'BKT' 'IDR' 'ITX' 'CABK' 'ACX_2' 'ROVI']
383,2022-07-01,['ANA_2' 'CABK' 'IDR' 'GRF' 'MRL' 'ROVI' 'ITX' 'TEF' 'ACX_2']
384,2022-07-04,['GRF' 'ITX' 'ACX_2' 'MRL' 'IDR' 'ROVI' 'ANA_2' 'TEF' 'CABK']
385,2022-07-05,['ANA_2' 'ITX' 'TEF' 'ENG' 'MRL' 'NTGY' 'GRF' 'ROVI']
386,2022-07-06,['TEF' 'ITX' 'ANA_2' 'MRL' 'NTGY']
387,2022-07-07,['ITX' 'TEF' 'ENG' 'NTGY' 'MRL' 'ANA_2' 'ROVI']
388,2022-07-08,['MRL' 'ENG' 'ROVI' 'ANA_2' 'NTGY' 'ITX' 'TEF']
389,2022-07-11,['ITX' 'SLR' 'ROVI' 'NTGY' 'MRL' 'ANA_2' 'TEF']
390,2022-07-12,['ANA_2' 'TEF' 'NTGY' 'ITX' 'CLNX' 'MRL']
391,2022-07-13,['ANA_2' 'ENG' 'ITX' 'NTGY' 'ROVI' 'SLR' 'MRL' 'AMS_1' 'TEF' 'CLNX']
392,2022-07-14,['NTGY' 'TEF' 'CLNX' 'MRL' 'ITX']
393,2022-07-15,['ITX' 'TEF' 'NTGY' 'MRL' 'CLNX' 'AMS_1']
394,2022-07-18,['NTGY' 'MRL' 'TEF' 'ITX' 'CLNX']
395,2022-07-19,['MRL' 'ITX' 'ROVI' 'IAG' 'CLNX' 'NTGY' 'AMS_1' 'TEF' 'PHM']
396,2022-07-20,['AMS_1' 'NTGY' 'TEF' 'ITX' 'MRL' 'CLNX']
397,2022-07-21,['NTGY' 'ITX' 'CLNX' 'AMS_1' 'TEF']
398,2022-07-22,['ROVI' 'COL_1' 'ELE_1' 'ENG']
399,2022-07-25,['ELE_1' 'IAG' 'ENG']
400,2022-07-26,['ANA_2' 'ENG' 'AENA' 'PHM' 'SLR' 'IAG']
401,2022-07-27,['ANA_2' 'MEL' 'IAG' 'PHM' 'SLR' 'ENG' 'ELE_1']
402,2022-07-28,['ANA_2' 'IAG' 'MEL' 'PHM' 'ROVI' 'AENA' 'ACX_2' 'SLR']
403,2022-07-29,['ANA_2' 'ACX_2' 'SLR' 'AENA' 'IAG' 'PHM' 'MEL' 'ROVI']
404,2022-08-01,['ACS' 'ENG' 'MEL' 'IAG' 'ITX' 'ACX_2' 'PHM' 'ROVI']
405,2022-08-02,['IAG' 'ACS' 'ENG' 'ROVI' 'ITX' 'MEL']
406,2022-08-03,['ITX' 'TEF' 'IAG' 'ACS' 'MEL' 'ENG' 'ACX_2']
407,2022-08-04,['ITX' 'ACX_2' 'ACS' 'SLR' 'MEL' 'PHM' 'MRL' 'IAG']
408,2022-08-05,['ENG' 'TEF' 'SLR' 'ACX_2' 'MRL' 'ACS' 'IAG' 'MEL' 'ITX']
409,2022-08-08,['SLR' 'IAG' 'MRL' 'MEL' 'ACS' 'TEF' 'ACX_2']
410,2022-08-09,['ACX_2' 'ACS' 'ENG' 'TEF' 'MRL' 'MEL' 'IAG']
411,2022-08-10,['IDR' 'ACS' 'TEF' 'ACX_2' 'MEL' 'SLR']
412,2022-08-11,['FDR' 'MTS' 'SLR' 'ACX_2' 'ACS' 'SCYR_2' 'IDR' 'TEF']
413,2022-08-12,['SLR' 'ACX_2' 'TEF' 'IDR']
414,2022-08-15,['ACX_2' 'ANA_2' 'IDR' 'TEF']
415,2022-08-16,['IDR' 'FDR' 'TEF' 'BBVA' 'REP' 'ROVI' 'MTS']
416,2022-08-17,['CABK' 'IDR' 'MTS' 'ROVI' 'BBVA' 'REP' 'FDR' 'MRL']
417,2022-08-18,['CABK' 'REP' 'FDR' 'MRL' 'ROVI' 'BBVA' 'TEF' 'IDR' 'MTS']
418,2022-08-19,['CABK' 'MRL' 'TEF' 'IDR' 'REP' 'COL_1']
419,2022-08-22,['MRL' 'TEF' 'REP' 'COL_1' 'ACX_2' 'CABK' 'IDR']
420,2022-08-23,['REP' 'IAG' 'ACX_2' 'CABK' 'MRL' 'SCYR_2' 'BKT' 'COL_1' 'IDR' 'TEF']
421,2022-08-24,['TEF' 'SCYR_2' 'MRL' 'IAG' 'REP' 'IDR' 'BKT' 'CABK' 'ACX_2' 'COL_1']
422,2022-08-25,"['IDR' 'FDR' 'ROVI' 'MTS' 'ACX_2' 'COL_1' 'PHM' 'SCYR_2' 'BKT' 'CABK'
 'MRL' 'IAG']"
423,2022-08-26,"['COL_1' 'ACX_2' 'BKT' 'ROVI' 'MTS' 'CABK' 'MRL' 'TEF' 'REP' 'IDR' 'IAG'
 'SCYR_2']"
424,2022-08-29,"['BKT' 'MRL' 'IAG' 'ROVI' 'TEF' 'ACX_2' 'SCYR_2' 'CABK' 'IDR' 'COL_1'
 'MTS' 'REP']"
425,2022-08-30,['ACX_2' 'IAG' 'MTS' 'BKT' 'MRL' 'IDR' 'SCYR_2' 'TEF' 'CABK' 'COL_1' 'REP']
426,2022-08-31,['ACX_2' 'TEF' 'BKT' 'REP' 'MRL' 'SCYR_2' 'IDR' 'COL_1' 'CABK' 'IAG']
427,2022-09-01,"['AMS_1' 'CABK' 'COL_1' 'TEF' 'ITX' 'ACX_2' 'MEL' 'MRL' 'BKT' 'REP' 'IAG'
 'SCYR_2']"
428,2022-09-02,['SCYR_2' 'CABK' 'AMS_1' 'MRL' 'COL_1' 'MEL' 'ACX_2' 'REP' 'IAG']
429,2022-09-05,"['SCYR_2' 'MEL' 'COL_1' 'AMS_1' 'CABK' 'MRL' 'ITX' 'REP' 'ACX_2' 'SLR'
 'IAG']"
430,2022-09-06,['MEL' 'IAG' 'SCYR_2' 'REP' 'ACX_2' 'MRL' 'CABK' 'AMS_1' 'ITX' 'COL_1']
431,2022-09-07,['SCYR_2' 'ACX_2' 'ITX' 'CABK' 'MRL' 'COL_1' 'AMS_1' 'REP' 'TEF' 'SLR']
432,2022-09-08,"['SAB' 'IAG' 'ITX' 'ACX_2' 'CABK' 'COL_1' 'REP' 'SLR' 'GRF' 'PHM' 'SCYR_2'
 'AMS_1' 'MRL' 'ROVI']"
433,2022-09-09,"['PHM' 'SAB' 'SCYR_2' 'MRL' 'REP' 'ROVI' 'ITX' 'AMS_1' 'COL_1' 'CABK'
 'ACX_2']"
434,2022-09-12,['IDR' 'COL_1' 'AMS_1' 'ACX_2' 'MRL' 'SAB' 'ROVI' 'MEL' 'IAG' 'FDR']
435,2022-09-13,"['ACX_2' 'REP' 'MRL' 'AMS_1' 'ITX' 'COL_1' 'CLNX' 'SAB' 'IDR' 'ROVI' 'PHM'
 'FDR']"
436,2022-09-14,"['COL_1' 'GRF' 'IDR' 'MRL' 'REP' 'ROVI' 'AMS_1' 'SAB' 'CLNX' 'ITX' 'ACX_2'
 'PHM']"
437,2022-09-15,"['ROVI' 'AMS_1' 'SAB' 'ITX' 'CLNX' 'GRF' 'IDR' 'MRL' 'ACX_2' 'IAG' 'PHM'
 'REP' 'COL_1']"
438,2022-09-16,"['ITX' 'AMS_1' 'GRF' 'MRL' 'IAG' 'ROVI' 'REP' 'COL_1' 'ACX_2' 'IDR' 'CLNX'
 'PHM' 'SAB']"
439,2022-09-19,"['REP' 'ROVI' 'GRF' 'CLNX' 'AMS_1' 'PHM' 'MRL' 'ITX' 'IDR' 'COL_1' 'IAG'
 'ACX_2' 'SAB']"
440,2022-09-20,"['ACX_2' 'REP' 'ROVI' 'ITX' 'MRL' 'SCYR_2' 'PHM' 'COL_1' 'AMS_1' 'SAB'
 'IDR' 'GRF']"
441,2022-09-21,"['MRL' 'GRF' 'REP' 'ACX_2' 'SCYR_2' 'ROVI' 'AMS_1' 'SAB' 'ITX' 'IDR' 'PHM'
 'COL_1']"
442,2022-09-22,['GRF' 'AMS_1' 'ITX' 'REP' 'SAB' 'PHM' 'MRL' 'IDR' 'SCYR_2' 'ACX_2']
443,2022-09-23,['SLR' 'PHM' 'SCYR_2' 'SAB' 'ACX_2' 'IDR' 'MRL']
444,2022-09-26,['ACX_2' 'ITX' 'IDR' 'SAB' 'PHM' 'TEF' 'MRL' 'ROVI' 'SCYR_2']
445,2022-09-27,['SAB' 'ACX_2' 'TEF' 'SCYR_2' 'IDR']
446,2022-09-28,['SCYR_2' 'MRL' 'ITX' 'ACX_2' 'TEF' 'PHM' 'IDR' 'SAB']
447,2022-09-29,['IDR' 'SCYR_2' 'TEF' 'ACX_2' 'SAB']
448,2022-09-30,['TEF' 'SAB' 'ACX_2' 'PHM' 'ROVI' 'SCYR_2' 'IDR']
449,2022-10-03,['IDR' 'ACX_2' 'ROVI' 'TEF' 'SCYR_2' 'SAB']
450,2022-10-04,['AMS_1' 'SAB' 'IDR' 'FDR' 'ITX' 'ACX_2' 'TEF' 'MRL' 'SCYR_2' 'IAG']
451,2022-10-05,['SAB' 'IDR' 'MRL' 'ITX' 'ROVI' 'ACX_2' 'TEF' 'IAG' 'SCYR_2']
452,2022-10-06,['SCYR_2' 'IAG' 'SAB' 'ROVI' 'MRL' 'ACX_2' 'TEF' 'ITX' 'IDR']
453,2022-10-07,['ACX_2' 'SAB' 'TEF' 'ITX' 'IAG' 'IDR' 'MRL' 'SCYR_2' 'ROVI']
454,2022-10-10,['IAG' 'AMS_1' 'ROVI' 'MRL' 'SCYR_2' 'TEF' 'IDR' 'SAB' 'ITX' 'ACX_2']
455,2022-10-11,['SAB' 'MRL' 'AMS_1' 'ACX_2' 'IAG' 'ITX' 'ROVI' 'IDR' 'SCYR_2' 'TEF']
456,2022-10-12,['MRL' 'SCYR_2' 'SAB' 'IDR' 'ROVI' 'ACX_2' 'TEF' 'ITX' 'IAG']
457,2022-10-13,['SAB' 'SAN_1' 'ITX' 'SCYR_2' 'IAG' 'FDR' 'MRL' 'TEF']
458,2022-10-14,['IAG' 'SAN_1' 'ROVI' 'SCYR_2' 'ITX' 'TEF' 'SAB' 'MRL']
459,2022-10-17,['MTS' 'TEF' 'MRL' 'BBVA' 'SAN_1' 'IAG' 'SAB']
460,2022-10-18,['MRL' 'SLR' 'BBVA' 'IAG' 'MTS' 'FDR' 'TEF' 'SAN_1' 'SAB']
461,2022-10-19,['SAB' 'TEF' 'IAG' 'MTS' 'SAN_1' 'BBVA' 'MRL']
462,2022-10-20,['CLNX' 'COL_1' 'IAG' 'MEL' 'MRL' 'BBVA' 'TEF' 'SAB' 'MTS' 'SAN_1']
